;propertyCode;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
7721;105749411;La Maquinista;983.1140251965022;CINESA 3D La Maquinista;914.9189021106532;;383.1380416678607;;1545.2016427038263;Mercadona;402.01943148094966;Sant Andreu Teatre;926.5612358244156;Farmàcia Fernández Retuerto, M. Carme;267.0962964845981;Centre Educatiu Mare de Déu de la Soledat;476.0321369857766
7722;105821208;Outlet El Corte Inglés;1151.0684480216153;CINESA 3D La Maquinista;1147.2051948282488;;273.13293445963745;Gimnàs Koryo;1396.39962680622;Mercadona;226.74093085808195;Sant Andreu Teatre;905.4668139996932;Farmàcia Fernández Retuerto, M. Carme;198.2458718145824;Escola Jesús, Maria i Josep;520.1707203134996
7723;102995144;Outlet El Corte Inglés;614.8018530431117;CINESA 3D La Maquinista;1438.5026557524463;;121.44679419448926;;1052.439563957028;Suma;140.0994769841542;Sant Andreu Teatre;444.9512023156914;Santiago Gómes Facundo;168.89915720264972;Escola Jesús, Maria i Josep;32.780346494285205
7724;105544748;Outlet El Corte Inglés;832.0444878745483;CINESA 3D La Maquinista;1164.0994131179034;;93.68903546983948;;1176.9278558842543;Súper;103.51098038342516;Sant Andreu Teatre;505.0573831468968;Farmàcia Solà Casanovas, Mercedes;84.282355913387;Escola Jesús, Maria i Josep;242.16194199292005
7725;103127002;El Corte Inglés (Can Dragó);1173.0488311486995;CINESA Porta;1303.802411269537;;273.64916865454205;;940.6390619696548;charter;343.41427539226703;Ateneu Popular de Nou Barris;945.9172118829584;Farmàcia Martín Blanes, Mireia;146.584646063962;Escola Mercè Rodoreda;247.59251437706445
7726;104920486;Outlet El Corte Inglés;733.3934103190006;CINESA Porta;815.8155043633196;;157.08827435161095;;582.0058034037132;Lidl;367.1834930358058;Sant Andreu Teatre;321.5501404386932;Farmàcia Jaume i Antoni Clapés Viñas;147.1504118757971;Escola Mestre Enric Gibert i Camins;322.71299876769785
7727;103569567;El Corte Inglés (Can Dragó);770.5360923448584;CINESA Porta;859.2122097958345;;164.91252475150685;;510.9534698539363;Bon Area;174.5506702215963;Sant Andreu Teatre;543.5021866809263;Farmàcia Mier de Teran Payro, Montserrat;99.38219716283092;Institut Martí Pous;336.8824915268132
7728;105160998;La Maquinista;1367.5639658344771;CINESA 3D La Maquinista;1463.5601323086494;;188.9945487923855;;1177.76093833056;Consum;419.56537938785146;Ateneu Popular de Nou Barris;864.6053466429444;Farmàcia Miralles Majo, Lluís;78.0392826963569;Escola Mercè Rodoreda;232.41054589118175
7729;105111671;La Maquinista;655.3144775194179;CINESA 3D La Maquinista;625.2727353530979;;151.03647911814073;;987.2571776644752;Mercadona;72.79971321781761;Sant Andreu Teatre;953.7780111310036;Farmàcia Teixidó Casals, Josefa;166.18361345259962;Institut Sagrera Sant Andreu;192.0733230730712
7730;105997967;La Maquinista;552.0217874454867;CINESA 3D La Maquinista;571.1818593058065;;68.03798027605231;;1057.3435807210851;Mercadona;253.35007233109235;Sant Andreu Teatre;1165.5058909714628;Farmàcia Teixidó Casals, Josefa;61.52277346405794;Institut Sagrera Sant Andreu;80.6619663630079
7731;106026125;La Maquinista;554.6692854931014;CINESA 3D La Maquinista;644.0028658450113;;189.28660676578224;;1225.0977955212782;veritas;443.6202132807192;Sant Andreu Teatre;1475.5896829301555;Farmàcia Garciapons Pulido, Margarita i Patricia;164.60190120743908;Escola Eulàlia Bota;273.99495275316895
7732;105068060;Outlet El Corte Inglés;470.63292956946793;CINESA Porta;1042.428102207337;;267.96825492514523;;687.7528797897534;Lidl;87.65596104343491;Sant Andreu Teatre;14.870009248839365;Farmàcia Castellanos Llorens, Xavier;83.43053564697374;Escola Laia;155.85902594960135
7733;105462709;El Corte Inglés (Can Dragó);620.1200035477398;CINESA Porta;738.1446962294315;;135.43624013246708;;313.8118441158307;Condis;242.36369547565613;Sant Andreu Teatre;815.8875533917001;Farmàcia Guerrero Pozo, M. Carme;95.28347761983044;Escola Sagrada Família;157.39449652487835
7734;104874213;Outlet El Corte Inglés;685.9318415687263;CINESA Porta;1200.957104124301;;123.92712825784736;;927.8684292075538;Condis;188.5788731659497;Sant Andreu Teatre;258.7264189353303;Farmàcia Buscató;111.9552956985072;FEDAC Sant Andreu;160.10803247972868
7735;106029136;La Maquinista;568.2095639322074;CINESA 3D La Maquinista;573.849869888278;;65.5639109395778;;1038.4538791984455;Mercadona;198.8184021695559;Sant Andreu Teatre;1113.5449356313131;Farmàcia Teixidó Casals, Josefa;11.228882801465204;Institut Sagrera Sant Andreu;62.96659709703396
7736;105393107;El Corte Inglés (Can Dragó);919.8301378215044;CINESA 3D La Maquinista;987.9814177692776;;179.57877716965373;;617.1906759244296;Bon Area;159.09441990244733;Sant Andreu Teatre;810.3684104399188;Farmàcia Guinart;65.37544206829824;Escola Molí de Finestrelles;168.3491199568128
7737;104899611;El Corte Inglés (Can Dragó);348.975332482827;CINESA Porta;403.8784926419482;;300.5393139778232;;276.03696922487285;Condis;187.09446572473487;Sant Andreu Teatre;662.519289762033;Farmàcia Tomàs Busquet Masip - Xavier Busquet Aguiló;55.081339457394186;Institut Escola d'Hoteleria i Turisme de Barcelona;380.001557899177
7738;104600889;Centre Comercial SOM Multiespai;362.50939197332247;CINESA Porta;401.0205259572818;;281.3956612347448;;385.9551279496709;Condis;303.9201502910961;Sant Andreu Teatre;627.8169004706019;Farmàcia Tomàs Busquet Masip - Xavier Busquet Aguiló;61.91048933099865;Col·legi Jesús Maria i Josep;308.47880947490944
7739;105902220;Outlet El Corte Inglés;643.5126265896515;CINESA Porta;1274.2810773701406;;18.059802767224014;;949.961736781672;Condis;129.04080854515706;Sant Andreu Teatre;277.44283857449454;Farmàcia Solà Casanovas, Mercedes;115.04094524451818;Escola Laia;195.0257439470953
7740;105765963;Outlet El Corte Inglés;1043.0783550177011;CINESA 3D La Maquinista;1199.8800603381833;;178.53442783131544;Gimnàs Koryo;1348.860977719642;Mercadona;121.073851598613;Sant Andreu Teatre;808.9780747717417;Farmàcia Fernández Retuerto, M. Carme;144.3547424652491;Escola Jesús, Maria i Josep;413.2797413211
7741;103112757;La Maquinista;987.9429506993694;CINESA 3D La Maquinista;923.4879852028536;;125.34481769819809;;1231.665683500552;Súper;343.3702266654704;Sant Andreu Teatre;656.0530297505854;Farmàcia Sabaté Faura, Jaume;110.36956382718172;Centre Educatiu Mare de Déu de la Soledat;186.0755000986248
7742;105671591;La Maquinista;975.4304122217678;CINESA 3D La Maquinista;907.5502643779124;;297.18121132815213;;1454.8344805034903;Mercadona;386.2796889547856;Sant Andreu Teatre;844.7640495047282;Farmàcia Fernández Retuerto, M. Carme;243.18025458474452;Centre Educatiu Mare de Déu de la Soledat;388.80682732119607
7743;102562767;Outlet El Corte Inglés;992.8650150011892;CINESA 3D La Maquinista;941.1299532279164;;186.13861086867945;;967.5349795297104;Bon Area;393.3803791450633;Sant Andreu Teatre;540.0134025480465;Farmàcia Mendez García, Otilia;106.58428052021794;Escola Can Fabra;17.422489265136978
7744;104714788;Outlet El Corte Inglés;332.93007463065413;CINESA Porta;1268.167212997126;;72.47517722199656;;782.3541395480697;Graneria de Sant Andreu;147.8708476712834;Sant Andreu Teatre;298.9293129787798;Santiago Gómes Facundo;49.44779883220829;Escola Laia;148.18303158196102
7745;105171735;Outlet El Corte Inglés;667.3527852530091;CINESA 3D La Maquinista;1277.1758752458095;;33.47375458662675;;984.690479063916;Súper;149.02869584160388;Sant Andreu Teatre;312.9697740782308;Farmàcia Solà Casanovas, Mercedes;88.34230115843114;Escola Jesús, Maria i Josep;214.16095468128205
7746;98015093;Outlet El Corte Inglés;409.4228576246037;CINESA Porta;1240.95407144899;;149.1714325543316;;802.0322087229597;Graneria de Sant Andreu;92.09646318220132;Sant Andreu Teatre;231.39039256321385;Farmaxnadal;75.58093552339439;Escola Laia;60.87883879587033
7747;105475695;Outlet El Corte Inglés;474.90596616385113;CINESA Porta;1096.7996159072322;;219.72690080280077;;732.8401552240347;Lidl;121.2430556809442;Sant Andreu Teatre;69.22541432089136;Farmàcia Castellanos Llorens, Xavier;45.715261191595104;Escola Laia;111.83097103929325
7748;103996188;Outlet El Corte Inglés;269.4730326048109;CINESA Porta;1240.9662639843666;;20.274147549556574;;732.9065767509651;Bonpreu;173.43281408703746;Sant Andreu Teatre;311.55030974214844;Santiago Gómes Facundo;99.06791709530096;Escola Pegaso - Instiut Príncep de Viana;172.2977007304679
7749;105579401;El Corte Inglés (Can Dragó);670.7177779607593;CINESA Porta;785.4909762632185;;75.05713723861369;;367.0584553086269;Condis;274.80155180164707;Sant Andreu Teatre;784.4168744692074;Farmàcia Guerrero Pozo, M. Carme;95.89555754025588;Escola Sagrada Família;207.8541929891014
7750;106035609;El Corte Inglés (Can Dragó);641.0689511389886;CINESA Porta;737.9560104618644;;174.5745213215176;;370.7406406514771;Bon Area;270.5322971504136;Sant Andreu Teatre;626.0329661412962;Farmàcia Pellicer López, O. - Miralles Roset, M.;65.9486720128825;Escola Sagrada Família;343.2999173410328
7751;105385962;Outlet El Corte Inglés;540.0228743180176;CINESA Porta;823.8590760647553;;161.84635781357926;;547.0899661106517;BonÀrea;184.38982077465812;Sant Andreu Teatre;204.96381293149912;Farmàcia Almirall Ferran, Blanca;166.15772366462946;Escola Mestre Enric Gibert i Camins;169.78776065065966
7752;104920377;Outlet El Corte Inglés;733.3934103190006;CINESA Porta;815.8155043633196;;157.08827435161095;;582.0058034037132;Lidl;367.1834930358058;Sant Andreu Teatre;321.5501404386932;Farmàcia Jaume i Antoni Clapés Viñas;147.1504118757971;Escola Mestre Enric Gibert i Camins;322.71299876769785
7753;106038395;El Corte Inglés (Can Dragó);1044.1494994938212;CINESA Porta;1171.3332005780385;;326.83576419059386;;846.3785991993343;charter;206.65450598416072;Ateneu Popular de Nou Barris;798.0857367977349;Farmàcia Farré-Roma;82.10509573264933;Escola Mercè Rodoreda;175.889086086892
7754;104737933;El Corte Inglés (Can Dragó);355.72415711299965;CINESA Porta;473.34974623379935;;261.77593541660093;;59.597730436512606;Condis;79.65188077106434;Sant Andreu Teatre;834.1916857459976;Farmàcia Subietas Mesalles, Susanna;68.56802407606078;Escola Sagrada Família;278.7901758476548
7755;103873234;La Maquinista;585.3909409933614;CINESA 3D La Maquinista;658.1578667852891;;96.1134884424358;;1137.8565574426482;veritas;494.01811355021306;Sant Andreu Teatre;1386.559385485055;Farmàcia Garciapons Pulido, Margarita i Patricia;88.90048380572107;Escola Ignasi Iglésias;197.87889407827456
7756;98015095;Outlet El Corte Inglés;409.4228576246037;CINESA Porta;1240.95407144899;;149.1714325543316;;802.0322087229597;Graneria de Sant Andreu;92.09646318220132;Sant Andreu Teatre;231.39039256321385;Farmaxnadal;75.58093552339439;Escola Laia;60.87883879587033
7757;105997986;La Maquinista;552.0217874454867;CINESA 3D La Maquinista;571.1818593058065;;68.03798027605231;;1057.3435807210851;Mercadona;253.35007233109235;Sant Andreu Teatre;1165.5058909714628;Farmàcia Teixidó Casals, Josefa;61.52277346405794;Institut Sagrera Sant Andreu;80.6619663630079
7758;105938083;El Corte Inglés (Can Dragó);861.0227231474229;CINESA Porta;965.7905469917988;;142.23737945585836;;568.3976130823535;Bon Area;77.62189452410148;Sant Andreu Teatre;704.7251736459115;Farmàcia Guinart;53.22309806614869;Escola Molí de Finestrelles;270.2508973539123
7759;103703572;El Corte Inglés (Can Dragó);894.0706506504007;CINESA Porta;1024.541025962082;;66.69786860043781;;602.3687736631425;Lidl;103.649746615056;Sant Andreu Teatre;1134.7621691069296;Farmàcia Aguiló Juanola, E - Busquet Aguiló, S;164.15087851478387;Escola Molí de Finestrelles;223.58599565788208
7760;105998008;La Maquinista;552.0217874454867;CINESA 3D La Maquinista;571.1818593058065;;68.03798027605231;;1057.3435807210851;Mercadona;253.35007233109235;Sant Andreu Teatre;1165.5058909714628;Farmàcia Teixidó Casals, Josefa;61.52277346405794;Institut Sagrera Sant Andreu;80.6619663630079
7761;106029135;La Maquinista;568.2095639322074;CINESA 3D La Maquinista;573.849869888278;;65.5639109395778;;1038.4538791984455;Mercadona;198.8184021695559;Sant Andreu Teatre;1113.5449356313131;Farmàcia Teixidó Casals, Josefa;11.228882801465204;Institut Sagrera Sant Andreu;62.96659709703396
7762;105262003;La Maquinista;585.3909409933614;CINESA 3D La Maquinista;658.1578667852891;;96.1134884424358;;1137.8565574426482;veritas;494.01811355021306;Sant Andreu Teatre;1386.559385485055;Farmàcia Garciapons Pulido, Margarita i Patricia;88.90048380572107;Escola Ignasi Iglésias;197.87889407827456
7763;103873536;La Maquinista;977.8974235671842;CINESA 3D La Maquinista;1005.4899936389028;;60.65001490101855;;675.7466436960779;Lidl;84.15156192168854;Sant Andreu Teatre;1085.9426755121383;Farmàcia Josep Maria Planas Pascual;128.42764112749205;Escola Molí de Finestrelles;115.63343512313946
7764;103873523;La Maquinista;977.8974235671842;CINESA 3D La Maquinista;1005.4899936389028;;60.65001490101855;;675.7466436960779;Lidl;84.15156192168854;Sant Andreu Teatre;1085.9426755121383;Farmàcia Josep Maria Planas Pascual;128.42764112749205;Escola Molí de Finestrelles;115.63343512313946
7765;106027088;La Maquinista;788.6202370654592;CINESA 3D La Maquinista;728.7201694071229;;320.431786449785;;1143.673409777509;Mercadona;349.2131063312012;Sant Andreu Teatre;762.7574274123181;Farmàcia Mendez García, Otilia;166.4886714504721;Centre Educatiu Mare de Déu de la Soledat;129.54305869361326
7766;104031391;La Maquinista;578.7610165794674;CINESA 3D La Maquinista;580.2638008485045;;71.37766596048371;;1028.6431392039324;Mercadona;182.44193996118835;Sant Andreu Teatre;1094.6307313325651;Farmàcia Teixidó Casals, Josefa;15.924356356858912;Institut Sagrera Sant Andreu;71.38689753228306
7767;103873547;La Maquinista;977.8974235671842;CINESA 3D La Maquinista;1005.4899936389028;;60.65001490101855;;675.7466436960779;Lidl;84.15156192168854;Sant Andreu Teatre;1085.9426755121383;Farmàcia Josep Maria Planas Pascual;128.42764112749205;Escola Molí de Finestrelles;115.63343512313946
7768;105405054;Outlet El Corte Inglés;737.2207604696503;CINESA 3D La Maquinista;1270.1876006939383;;84.28828409455184;;1112.64918987676;Súper;5.6944044287969575;Sant Andreu Teatre;453.04692629372727;Farmàcia Solà Casanovas, Mercedes;43.341754938718886;Escola Jesús, Maria i Josep;136.4001673473245
7769;103960899;Outlet El Corte Inglés;249.07212271764965;CINESA Porta;1039.2372090579622;;143.6995519635132;;549.4682742606054;Bonpreu;30.01242254941013;Sant Andreu Teatre;222.8572608507975;Farmàcia Terré Hernández, Immaculada;99.2951776544256;Escola Pegaso - Instiut Príncep de Viana;108.39076423704886
7770;104620026;Outlet El Corte Inglés;636.7357602960922;CINESA 3D La Maquinista;1379.720339206069;;176.0580893485282;;1043.9129100846787;Súper;113.78104081951852;Sant Andreu Teatre;410.7665647264568;Farmàcia Solà Casanovas, Mercedes;125.48091603341696;Escola Jesús, Maria i Josep;39.57926378362226
7771;105262253;La Maquinista;585.3909409933614;CINESA 3D La Maquinista;658.1578667852891;;96.1134884424358;;1137.8565574426482;veritas;494.01811355021306;Sant Andreu Teatre;1386.559385485055;Farmàcia Garciapons Pulido, Margarita i Patricia;88.90048380572107;Escola Ignasi Iglésias;197.87889407827456
7772;105593322;El Corte Inglés (Can Dragó);983.932694951608;CINESA 3D La Maquinista;958.884587370868;;171.19870504298385;;699.2845477481934;Bon Area;74.62728658696193;Sant Andreu Teatre;670.9735648175993;Farmàcia Guinart;110.78402359044364;Institut Martí Pous;315.3966148788552
7773;105461697;El Corte Inglés (Can Dragó);612.8915268225245;CINESA Porta;717.3634429207164;;149.70462778069748;;327.5909525915975;Condis;251.78159718021524;Sant Andreu Teatre;688.7480087247401;Farmàcia Pellicer López, O. - Miralles Roset, M.;35.26820360917963;Escola Sagrada Família;279.3598658725963
7774;105408756;La Maquinista;892.376390411864;CINESA 3D La Maquinista;851.6170409686038;;102.3759202526922;;807.9780105802687;Bon Area;185.89753883797724;Sant Andreu Teatre;724.4120591572071;Farmàcia Guinart;161.8443220561024;Escola Can Fabra;323.0838855228991
7775;105673017;La Maquinista;897.9614393943233;CINESA 3D La Maquinista;841.8093103408858;;227.73872088184396;;1017.9293263150482;Mercadona;378.8472914324077;Sant Andreu Teatre;639.4821571172625;Farmàcia Mendez García, Otilia;75.13172028829867;Centre Educatiu Mare de Déu de la Soledat;74.39823541796889
7776;105940125;La Maquinista;820.6056319564726;CINESA 3D La Maquinista;790.3160559568397;;36.37034339878426;;832.1917448966358;Mercadona;224.9675970133594;Sant Andreu Teatre;823.3276287833144;Farmàcia Calduch Barneda, Joaquim;90.42226699005435;Escola Molí de Finestrelles;319.5525594872317
7777;105086904;Outlet El Corte Inglés;677.9977654982897;CINESA 3D La Maquinista;1278.5977929948333;;63.58073592598877;;1013.7190288836651;Súper;110.27280854505564;Sant Andreu Teatre;345.3158487965756;Farmàcia Solà Casanovas, Mercedes;56.9149538675288;Escola Jesús, Maria i Josep;182.0494869003432
7778;101977985;Outlet El Corte Inglés;464.9707629153272;CINESA Porta;1249.0042096610296;;174.2064901895639;;836.4674558780077;Condis;71.2197255645932;Sant Andreu Teatre;224.59557632189768;Farmaxnadal;106.59049277507596;Escola Laia;39.30526210855823
7779;105542080;El Corte Inglés (Can Dragó);918.7691020880116;CINESA 3D La Maquinista;1003.7954436014508;;145.73983688561904;;611.1147574709962;Lidl;141.79749765506511;Sant Andreu Teatre;930.415226529894;Farmàcia Reales Naveira, Anna M.;38.277656673753626;Escola Molí de Finestrelles;47.22200427849107
7780;105491312;Outlet El Corte Inglés;329.1387464112661;CINESA Porta;976.626716014124;;226.23537290656645;;535.2170915152017;Lidl;86.41488940008952;Sant Andreu Teatre;164.92960841078545;Farmàcia Terré Hernández, Immaculada;13.249489919009733;Escola Pegaso - Instiut Príncep de Viana;193.83518504891623
7781;102205738;Outlet El Corte Inglés;813.5425164196812;CINESA 3D La Maquinista;1189.0070771688863;;73.21898576630679;;1167.7602617158902;Súper;80.06355416332389;Sant Andreu Teatre;498.16733760790953;Farmàcia Solà Casanovas, Mercedes;67.3702075080615;Escola Jesús, Maria i Josep;217.34469507228656
7782;103133645;Outlet El Corte Inglés;482.1377535319283;CINESA Porta;1306.863832188366;;172.3432660836219;;883.4911777003291;Graneria de Sant Andreu;22.18905951693987;Sant Andreu Teatre;283.0460139805413;Santiago Gómes Facundo;92.30594300844956;Escola Laia;97.13962708820844
7783;106029133;La Maquinista;568.2095639322074;CINESA 3D La Maquinista;573.849869888278;;65.5639109395778;;1038.4538791984455;Mercadona;198.8184021695559;Sant Andreu Teatre;1113.5449356313131;Farmàcia Teixidó Casals, Josefa;11.228882801465204;Institut Sagrera Sant Andreu;62.96659709703396
7784;105421493;El Corte Inglés (Can Dragó);688.8481631806202;CINESA Porta;811.9559057246388;;149.67185534396157;;381.596108919666;Condis;169.23684864080877;Sant Andreu Teatre;892.9439712873907;Farmàcia Guerrero Pozo, M. Carme;31.13761233578308;Escola Sagrada Família;132.3500570327319
7785;105262046;La Maquinista;585.3909409933614;CINESA 3D La Maquinista;658.1578667852891;;96.1134884424358;;1137.8565574426482;veritas;494.01811355021306;Sant Andreu Teatre;1386.559385485055;Farmàcia Garciapons Pulido, Margarita i Patricia;88.90048380572107;Escola Ignasi Iglésias;197.87889407827456
7786;104678190;La Maquinista;991.9544723029182;CINESA 3D La Maquinista;937.4154574212844;;157.22810447301373;;942.0864458113548;Bon Area;363.5392859008335;Sant Andreu Teatre;544.395234725158;Farmàcia Mendez García, Otilia;82.37386954791204;Escola Can Fabra;46.03319745275601
7787;105510456;El Corte Inglés (Can Dragó);832.5153643399464;CINESA Porta;949.615654966618;;114.6357553734438;;526.0931841598806;Lidl;198.45670970614964;Sant Andreu Teatre;847.3790882547469;Farmàcia Reales Naveira, Anna M.;68.49871276512768;Escola Molí de Finestrelles;149.28650120406743
7788;105595274;El Corte Inglés (Can Dragó);435.74198344093935;CINESA Porta;554.5617831147082;;308.8170912602584;;130.6295806583692;Condis;125.81700993039362;Sant Andreu Teatre;827.8958313947177;Farmàcia Subietas Mesalles, Susanna;23.86228129728672;Escola Sagrada Família;210.1748123609841
7789;106036500;El Corte Inglés (Can Dragó);894.4534184299595;CINESA Porta;1002.5264037631524;;158.97827664387862;;596.7191534309522;Bon Area;104.41649073572177;Sant Andreu Teatre;751.6111938010835;Farmàcia Guinart;19.97294104648803;Escola Molí de Finestrelles;224.7442035928874
7790;106035927;La Maquinista;957.0083951900664;CINESA 3D La Maquinista;929.0988853150402;;134.02692513523252;;699.3657210357103;Bon Area;105.02249273678522;Sant Andreu Teatre;739.4161850406186;Farmàcia Guinart;64.98605561829595;Escola Molí de Finestrelles;277.64797559929883
7791;106037043;El Corte Inglés (Can Dragó);959.2344797163684;CINESA 3D La Maquinista;970.3509054259184;;179.78783379643835;;670.02773765911;Bon Area;58.7132817647671;Sant Andreu Teatre;697.1523981573831;Farmàcia Guinart;71.05026683001338;Escola Molí de Finestrelles;302.1307441375984
7792;102653918;Outlet El Corte Inglés;463.1608575224465;CINESA Porta;709.2155822940143;;92.435818480535;;284.63591697310443;consum;123.81001859105086;Sant Andreu Teatre;402.2199866796003;Farmàcia Peris Grau, Joaquim;31.208396224428;Escola Mestre Enric Gibert i Camins;106.72374411376155
7793;100151682;La Maquinista;794.25250438262;CINESA 3D La Maquinista;786.4552381793494;;98.6618628438534;;817.0946590256158;Mercadona;262.87320339886355;Sant Andreu Teatre;932.6097583524028;Farmàcia Calduch Barneda, Joaquim;71.12862959819543;Escola Molí de Finestrelles;223.24220983096416
7794;100150687;La Maquinista;794.25250438262;CINESA 3D La Maquinista;786.4552381793494;;98.6618628438534;;817.0946590256158;Mercadona;262.87320339886355;Sant Andreu Teatre;932.6097583524028;Farmàcia Calduch Barneda, Joaquim;71.12862959819543;Escola Molí de Finestrelles;223.24220983096416
7795;105280650;El Corte Inglés (Can Dragó);476.7815918562918;CINESA Porta;559.0974446210257;;278.7466786358899;;269.1023263278206;Condis;147.76849385261684;Sant Andreu Teatre;615.2270763152897;Farmàcia Busquet Masip, Carles;64.88265857991641;Escola Sagrada Família;406.939870450628
7796;104032491;La Maquinista;926.1846803668216;CINESA 3D La Maquinista;879.0547960980432;;105.40162291068704;;852.1952616744986;Bon Area;234.14400801298936;Sant Andreu Teatre;641.3687295082048;Farmàcia Mendez García, Otilia;88.53054365620599;Escola Can Fabra;210.49897046756377
7797;105249789;El Corte Inglés (Can Dragó);428.23978462527873;CINESA Porta;559.2372311210092;;244.94257981562825;;157.15576591180147;Condis;244.3963546701412;Sant Andreu Teatre;977.9101705555198;Farmàcia Subietas Mesalles, Susanna;119.62329701174876;Escola Sagrada Família;176.4782070764392
7798;105192797;El Corte Inglés (Can Dragó);435.1005508584507;CINESA Porta;560.8249297614517;;304.8738494793716;;131.18801117530566;Condis;178.43822633462162;Sant Andreu Teatre;895.1618833904407;Farmàcia Subietas Mesalles, Susanna;43.56317902876856;Escola Sagrada Família;172.29561974811725
7799;105522457;El Corte Inglés (Can Dragó);506.269516045722;CINESA Porta;627.2837034818084;;249.3723482588024;;198.7376623952296;Condis;195.3522689719985;Sant Andreu Teatre;843.7452218198983;Farmàcia Subietas Mesalles, Susanna;62.82875115618033;Escola Sagrada Família;147.27466825830572
7800;97470294;Outlet El Corte Inglés;553.019546753714;CINESA Porta;1649.2667148535716;;286.35539739421324;Gimnàs Koryo;936.2065886549926;Noor Supermercat;97.3447441887478;Nau Ivanow;539.9260670538091;Farmàcia Xavier López Linares;25.34424972662499;Mare de Déu dels Àngels;78.51873850331708
7801;100620260;Outlet El Corte Inglés;374.203649671544;CINESA Porta;1500.399899837409;;152.0767079519144;Gimnasio Puro Impacto Barcelona;893.5340957693036;Noor Supermercat;201.62284107279805;Nau Ivanow;564.198566537814;Farmàcia Xavier López Linares;148.19248820098778;Escola Congrés-Indians;31.77443170585198
7802;104663107;Cash Converters;510.8423554276156;CINESA Porta;1626.895702508717;;161.14723011854122;Gimnasio Puro Impacto Barcelona;490.8744762350525;Caprabo;89.27592719682973;Nau Ivanow;500.4581197945425;Farmàcia Balcells Valls, Luis;27.3922963474224;Centre d'Estudis Roca;74.18857532794084
7803;105766714;Outlet El Corte Inglés;344.5316910249964;CINESA Porta;1287.745724218109;;88.53547734294466;;801.1709738288451;Graneria de Sant Andreu;139.8410573593185;Sant Andreu Teatre;314.28673039090205;Santiago Gómes Facundo;42.04071176658943;Escola Laia;158.8542832382128
7804;105664201;Outlet El Corte Inglés;411.4337033579474;CINESA Porta;1436.747914961867;;101.61317598205385;Gimnasio Puro Impacto Barcelona;397.3853117981197;BonÀrea;118.67351591935554;Nau Ivanow;637.6299604408384;Farmàcia Marqués Wien, Carolina;134.12454413730958;Centre d'Estudis Roca;204.4271168886168
7805;105376955;Outlet El Corte Inglés;290.89276329611334;CINESA Porta;1027.2443327217454;;109.78892061756426;;368.4673906376629;;237.43150605687484;Sant Andreu Teatre;660.75792766156;Farmàcia Jorba Ylla, M. Antònia;136.40340173583328;Col·legi La Salle Congrés;207.75917593736145
7806;100620239;Outlet El Corte Inglés;414.8644922989331;CINESA Porta;1479.591475030575;;183.45185693044544;;946.969704200335;Noor Supermercat;120.00144280141964;Sant Andreu Teatre;523.8069828293379;Farmàcia Xavier López Linares;144.65242974683733;Mare de Déu dels Àngels;93.825735514179
7807;105676067;Outlet El Corte Inglés;511.39173270417183;CINESA Porta;1651.2280667212174;;120.35563021568576;Gimnasio Puro Impacto Barcelona;687.3123742127432;Caprabo;62.11216640134682;Nau Ivanow;350.85477724871794;Farmàcia Lloberas Alsina, Anna;103.04571710475224;Centre d'Estudis Roca;159.46816521249556
7808;103911660;Outlet El Corte Inglés;163.64204678302892;CINESA Porta;1299.969591207143;;64.46013844914208;Gimnasio Puro Impacto Barcelona;592.1291527139626;Mercadona;53.018244474289006;Sant Andreu Teatre;615.1163974081595;Farmàcia Ramos Sierra, Manuel;82.20820211958097;Escola Pegaso - Instiut Príncep de Viana;295.90264639564407
7809;103564326;Outlet El Corte Inglés;222.6996435941408;CINESA Porta;1359.5306292854357;;66.09663847365643;Gimnasio Puro Impacto Barcelona;591.0476647548519;Mercadona;85.46972144066325;Nau Ivanow;632.4839921712296;Farmàcia Ramos Sierra, Manuel;40.01467313066512;Escola Congrés-Indians;296.4775252565338
7810;103681794;Cash Converters;468.0537057839149;CINESA Porta;1545.900828760883;;156.76993028844942;Gimnasio Puro Impacto Barcelona;385.09101849733855;Caprabo;19.34808514194553;Nau Ivanow;606.6526925701935;Farmàcia Balcells Valls, Luis;62.59000921227348;Escola Pompeu Fabra;165.60951710650468
7811;104598686;Outlet El Corte Inglés;322.17777673247514;CINESA Porta;1372.8040805841367;;117.49423013820348;Gimnasio Puro Impacto Barcelona;439.9893941428871;BonÀrea;131.59906823534516;Nau Ivanow;661.1475881924313;Farmàcia Marqués Wien, Carolina;48.8095913693601;Centre d'Estudis Roca;258.3709100345381
7812;104836547;Outlet El Corte Inglés;406.2407646781011;CINESA Porta;1441.397206457381;;87.91708470069133;Gimnasio Puro Impacto Barcelona;411.6744201856165;BonÀrea;130.33797532329285;Nau Ivanow;626.0848266017841;Farmàcia Marqués Wien, Carolina;129.91376668358197;Centre d'Estudis Roca;195.9580264311208
7813;103942504;Cash Converters;843.0224367709934;Glòries Multicines;1501.473461604294;;128.79262286719316;Gimnàs Koryo;546.6130681265602;Caprabo;49.68313822849288;Nau Ivanow;203.42648640615192;Farmàcia Ricarte Fillola, Santiago;106.53705854772396;Escola l'Estel;114.2948796439538
