propertyCode;url;floor;propertyType;size;exterior;rooms;bathrooms;hasLift;hasStaging;hasParkingSpace;hasSwimmingPool;hasTerrace;hasAirConditioning;hasBoxRoom;hasGarden;zip_code;priceDropValue;price;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
101273646;https://www.idealista.com/inmueble/101273646/;1;flat;153.0;True;3;2;True;False;False;No data;True;True;No data;No data;8034;No data;800800.0;El Corte Inglés;665.4733762012315;Gran Sarria Multicines;717.5602560346985;;44.72949140729471;Gimnàs a l'aire lliure;491.55569375668176;Aldi;129.52980397129207;;298.4881901217615;Farmàcia Enriqueta López Juan;108.93277722590294;Escola Santa Dorotea. Salesianes Sarrià;162.49033933950008
89442946;https://www.idealista.com/inmueble/89442946/;No data;flat;151.0;False;3;2;False;False;False;False;No data;False;No data;No data;8034;No data;800800.0;El Corte Inglés;671.9993631551314;Gran Sarria Multicines;939.1901365596862;;262.20185999003843;Gimnàs a l'aire lliure;543.4997509835896;Bonpreu;98.10478688889052;;312.5985069829072;Farmàcia Enriqueta López Juan;101.53719031542434;Escola Santa Dorotea. Salesianes Sarrià;383.9966349459528
103145543;https://www.idealista.com/inmueble/103145543/;1;flat;137.0;False;4;2;True;False;False;No data;True;False;True;No data;8034;No data;845000.0;El Corte Inglés;1379.3614814306288;Gran Sarria Multicines;1238.2990371027622;;119.1057380247292;Anytime Fitness;529.4266132931305;Superservis;192.17214796878343;Centre Parroquial de Sant Vicenç de Sarrià;388.3020793910664;Farmàcia Josep Castellví Altimira;122.79745783552188;Sant Marc de Sarrià;305.68842009487565
36707198;https://www.idealista.com/inmueble/36707198/;1;flat;162.0;True;4;2;True;False;False;False;True;True;True;False;8017;40000.0;850000.0;El Corte Inglés;1030.673411807582;Gran Sarria Multicines;1018.290262860984;;115.19469172775176;Anytime Fitness;538.0456275531106;Condis;60.16199895178949;;164.12207478168807;Farmàcia F. Massana;156.4511704412773;Col·legi Reial Monestir de Santa Isabel;149.29544169120246
106034127;https://www.idealista.com/inmueble/106034127/;6;penthouse;105.0;True;2;2;True;False;False;False;True;True;False;False;8034;No data;875000.0;El Corte Inglés;735.6427676009152;Gran Sarria Multicines;990.6736600455966;;249.66948574654583;Gimnàs a l'aire lliure;614.0982075933748;Bonpreu;28.01789797773989;;292.61672579351966;Farmàcia Surribas;57.1842235618149;Col·legi Reial Monestir de Santa Isabel;424.4510489584201
103466282;https://www.idealista.com/inmueble/103466282/;bj;duplex;125.0;True;3;2;True;False;False;False;True;True;False;False;8034;15000.0;880000.0;El Corte Inglés;1144.6519874044438;Gran Sarria Multicines;1342.7992298672114;;259.5440851613121;Anytime Fitness;206.79720124608667;Refill & Zero;112.81629563134967;;489.86471065595134;Farmàcia Trinquet;88.24709733423359;Escola Orlandai;314.22907166599646
99820267;https://www.idealista.com/inmueble/99820267/;bj;duplex;121.0;True;3;2;True;False;False;False;True;True;False;False;8034;No data;880000.0;El Corte Inglés;948.1335792826628;Gran Sarria Multicines;1205.7885380681962;;267.0762442152676;Anytime Fitness;379.7446387877045;Caprabo;159.43398170262796;;386.5784389482821;Farmàcia Anna Maria Perera Francisco;68.52208802716574;Sagrado Corazón;323.09864169503777
105925605;https://www.idealista.com/inmueble/105925605/;bj;duplex;125.0;True;3;2;True;False;False;False;True;True;False;False;8017;No data;880000.0;El Corte Inglés;855.1047945011466;Gran Sarria Multicines;1216.3850372103163;;151.6462037845812;Anytime Fitness;445.0422708239365;Bonpreu;199.25324812115167;;446.578000503087;Farmàcia Surribas;151.81989721396627;Sagrado Corazón;285.53252617009315
103470793;https://www.idealista.com/inmueble/103470793/;bj;duplex;146.0;True;3;2;True;False;False;False;True;True;False;True;8034;No data;880000.0;El Corte Inglés;1082.9094792936637;Gran Sarria Multicines;1411.5245746818637;;99.9200101250465;Anytime Fitness;214.1789654178092;Refill & Zero;266.2696398948691;;580.9730127778072;Farmàcia Anna Maria Perera Francisco;92.15537260206692;Sagrado Corazón;175.7092105231925
102544772;https://www.idealista.com/inmueble/102544772/;bj;duplex;150.0;True;3;2;True;False;False;False;True;True;False;True;8034;No data;895000.0;El Corte Inglés;1037.2329481767397;Gran Sarria Multicines;1160.4367595058404;;243.75481153421967;Anytime Fitness;388.9876776130018;Caprabo;73.16413044896039;;308.0932159848379;Farmàcia Montserrat Ros Antolinos;115.2816452840928;Col·legi Reial Monestir de Santa Isabel;303.6724111556539
103817478;https://www.idealista.com/inmueble/103817478/;No data;chalet;140.0;False;3;2;False;False;False;No data;True;True;No data;True;8017;No data;895000.0;C4 Optics;2550.8196146662344;;1396.0924873330862;;798.2531802397999;;1026.8379443230508;Crespo;1325.1096128588367;Centre Parroquial de Sant Vicenç de Sarrià;1374.2828112929287;Farmàcia León Berrocal, Ronald Elisvan;683.7755628621288;OAK House School;591.7277958872645
105426869;https://www.idealista.com/inmueble/105426869/;1;flat;153.0;True;4;3;True;False;False;False;False;True;False;False;8034;21000.0;899000.0;El Corte Inglés;950.854367370292;Gran Sarria Multicines;771.3623033818355;;158.65682723723882;Gimnàs a l'aire lliure;778.8061611698664;Caprabo;158.68366549012197;;91.24789182085094;Farmàcia Núria Pietro Ramos;44.95786001239431;Col·legi Reial Monestir de Santa Isabel;197.74419549076168
98060808;https://www.idealista.com/inmueble/98060808/;bj;flat;120.0;True;3;2;True;False;False;False;True;False;False;False;8034;No data;900000.0;El Corte Inglés;1188.7927664013312;Gran Sarria Multicines;1436.33655320371;;212.0280093107205;Anytime Fitness;119.05613153080616;Refill & Zero;204.36661133353175;Centre Parroquial de Sant Vicenç de Sarrià;569.2899516487032;Farmàcia Trinquet;14.684808461691455;Escola Orlandai;251.92080669943465
97018103;https://www.idealista.com/inmueble/97018103/;bj;duplex;125.0;True;3;2;True;False;False;No data;True;True;No data;True;8034;No data;900000.0;El Corte Inglés;1081.2587952901774;Gran Sarria Multicines;1319.753036648565;;216.36511611825125;Anytime Fitness;242.24977065555305;Refill & Zero;151.21492672557977;;475.32463668364034;Farmàcia Anna Maria Perera Francisco;63.832919067618775;Sagrado Corazón;290.0450005676086
104960422;https://www.idealista.com/inmueble/104960422/;No data;chalet;105.0;False;3;2;False;False;False;False;True;True;True;True;8017;No data;910000.0;C4 Optics;2199.518596351565;;1428.365512020401;;995.561020126732;;721.610497247409;Supermercat;1210.392547644565;Centre Parroquial de Sant Vicenç de Sarrià;1234.9735387897808;Farmàcia León Berrocal, Ronald Elisvan;887.2269247233771;OAK House School;569.8705353387855
103156844;https://www.idealista.com/inmueble/103156844/;No data;chalet;140.0;False;3;2;False;False;False;False;False;True;False;False;8017;No data;910000.0;C4 Optics;2208.810111103473;;1389.8646229331991;;1017.7466450212456;;757.6082044159516;Supermercat;1249.3918722949695;Centre Parroquial de Sant Vicenç de Sarrià;1273.952895766343;Farmàcia León Berrocal, Ronald Elisvan;894.9345728189091;OAK House School;600.5166425666425
105370751;https://www.idealista.com/obra-nueva/105370751/;1;flat;116.0;True;3;2;True;False;False;False;True;False;False;False;8017;No data;940000.0;El Corte Inglés;3033.268971771601;;1953.49333054492;;124.7930398843734;;1429.2309050724955;Crespo;880.1036973240379;Centre Parroquial de Sant Vicenç de Sarrià;1389.6729189190737;Farmàcia León Berrocal, Ronald Elisvan;116.07542111915684;Escola Taiga;52.46313695696503
96408191;https://www.idealista.com/inmueble/96408191/;No data;chalet;140.0;False;3;1;False;False;False;False;True;False;False;True;8017;No data;940000.0;C4 Optics;2362.066471521476;;1588.1622734579578;;786.0621824192096;;734.5427334411085;Supermercat;1079.5971666915111;Centre Parroquial de Sant Vicenç de Sarrià;1103.3861374784178;Farmàcia León Berrocal, Ronald Elisvan;729.759159034936;OAK House School;370.01635312268456
106010135;https://www.idealista.com/inmueble/106010135/;bj;flat;130.0;True;2;2;True;False;False;False;True;False;False;False;8034;No data;960000.0;El Corte Inglés;1584.2388742821602;Gran Sarria Multicines;1601.6499319152872;;193.37231277577573;Anytime Fitness;386.9121399103596;Supermercat;162.51884725820474;Centre Parroquial de Sant Vicenç de Sarrià;137.92798129695396;Farmàcia Inmaculada Pineda Marfa;108.73049587102862;Scuola Dell'infanzia Maria Montessori;133.6079701452099
104572344;https://www.idealista.com/inmueble/104572344/;No data;chalet;176.0;False;3;3;False;False;False;False;True;True;False;False;8034;No data;985000.0;El Corte Inglés;1300.236678939484;Gran Sarria Multicines;1186.3550879568177;;197.04101834267115;Anytime Fitness;506.5073034774349;Organic Market;206.1715850480043;;396.4630233498381;Farmàcia Josep Castellví Altimira;77.48139013806899;Col·legi Reial Monestir de Santa Isabel;251.3659914203525
104130418;https://www.idealista.com/inmueble/104130418/;No data;chalet;240.0;False;5;3;False;False;False;False;True;True;False;False;8017;55000.0;995000.0;El Corte Inglés;2934.7898595044057;;2887.938923000971;;385.12930949259766;Anytime Fitness;1698.4881519394835;Crespo;1247.7238089472908;Centre Parroquial de Sant Vicenç de Sarrià;1618.30527938493;Farmàcia León Berrocal, Ronald Elisvan;792.7511389588449;Institut Escola Costa i Llobera;267.0329388938188
105370727;https://www.idealista.com/obra-nueva/105370727/;1;duplex;118.0;True;3;2;True;False;False;False;True;False;False;False;8017;No data;1020000.0;El Corte Inglés;3033.268971771601;;1953.49333054492;;124.7930398843734;;1429.2309050724955;Crespo;880.1036973240379;Centre Parroquial de Sant Vicenç de Sarrià;1389.6729189190737;Farmàcia León Berrocal, Ronald Elisvan;116.07542111915684;Escola Taiga;52.46313695696503
105825023;https://www.idealista.com/inmueble/105825023/;2;flat;211.0;True;4;2;True;False;False;False;True;False;False;False;8017;No data;1100000.0;C4 Optics;2869.386125243632;;1798.5652449109314;;414.3972491461281;;1155.2979603667295;Crespo;1114.6455227282347;Centre Parroquial de Sant Vicenç de Sarrià;1222.9323287594882;Farmàcia León Berrocal, Ronald Elisvan;338.50551551211225;Escola Taiga;252.7141031606284
101210951;https://www.idealista.com/inmueble/101210951/;5;penthouse;136.0;True;3;2;True;False;False;False;True;True;True;False;8034;No data;1100000.0;El Corte Inglés;1221.713542946894;Gran Sarria Multicines;1325.6266174274404;;310.0471598265825;Anytime Fitness;252.81267295316437;Refill & Zero;72.80781217485223;Centre Parroquial de Sant Vicenç de Sarrià;468.9473074469424;Farmàcia Montserrat Ros Antolinos;65.09311295493323;Scuola Dell'infanzia Maria Montessori;246.4857658725974
105592621;https://www.idealista.com/inmueble/105592621/;5;flat;152.0;True;4;2;True;False;False;False;True;True;False;False;8034;No data;1100000.0;El Corte Inglés;687.4001611713068;Gran Sarria Multicines;690.3809389383454;;12.73528618594374;Gimnàs a l'aire lliure;509.6403244582021;Caprabo;117.72282818320632;;291.4866288195886;Farmàcia Enriqueta López Juan;137.74419125374635;Escola Santa Dorotea. Salesianes Sarrià;135.3093609364675
105716441;https://www.idealista.com/inmueble/105716441/;5;flat;152.0;True;4;2;True;False;False;False;True;False;False;False;8034;No data;1100000.0;El Corte Inglés;435.88023997573424;Gran Sarria Multicines;692.0317124280444;;279.9539399148199;Gimnàs a l'aire lliure;243.6623639732304;Open Cor;355.07248566882936;;566.7196413657125;Farmàcia Teresa Campos García;184.3198423865598;Escola Santa Dorotea. Salesianes Sarrià;278.8586384098221
105343127;https://www.idealista.com/inmueble/105343127/;5;flat;152.0;True;4;2;True;False;False;False;True;True;False;False;8034;No data;1100000.0;El Corte Inglés;680.0773038921321;Gran Sarria Multicines;614.0839866115598;;69.71712885051089;Gimnàs a l'aire lliure;492.7246594662773;Caprabo;178.71449681718084;;350.89489810161126;Farmàcia Enriqueta López Juan;176.8083948170237;Escola Santa Dorotea. Salesianes Sarrià;60.84319438234033
105899684;https://www.idealista.com/inmueble/105899684/;2;flat;160.0;True;4;2;True;False;False;False;True;True;False;False;8034;No data;1100000.0;El Corte Inglés;993.6565893549448;Gran Sarria Multicines;1193.7957201044635;;288.34888452935445;Anytime Fitness;366.8195583100688;Caprabo;114.7758260418679;;355.666318320441;Farmàcia Anna Maria Perera Francisco;84.61202569046141;Sagrado Corazón;366.416745700448
105244479;https://www.idealista.com/inmueble/105244479/;5;flat;132.0;True;3;2;True;False;False;False;True;True;False;False;8034;No data;1100000.0;El Corte Inglés;1740.178578984696;Gran Sarria Multicines;1659.0584186178396;;284.0368225962462;Anytime Fitness;578.4455749753197;Supermercat;33.23580731574071;Centre Parroquial de Sant Vicenç de Sarrià;56.72515829161223;Farmàcia M. Pilar Villanueva Puig;118.48083422367128;Sant Marc de Sarrià;267.83380946012846
105824924;https://www.idealista.com/inmueble/105824924/;1;flat;226.0;True;4;2;True;False;False;False;True;False;False;True;8017;No data;1200000.0;El Corte Inglés;2737.38121369142;;2006.2852870855604;;425.3969907776479;;1143.663282618984;Supermercat;1062.1555719931373;Centre Parroquial de Sant Vicenç de Sarrià;1078.3264188564071;Farmàcia León Berrocal, Ronald Elisvan;347.8729794005264;Escola Taiga;264.2861936434004
105658523;https://www.idealista.com/inmueble/105658523/;5;flat;191.0;True;4;3;True;False;False;False;True;True;True;True;8034;No data;1200000.0;El Corte Inglés;700.4160284861126;Gran Sarria Multicines;802.2920813259426;;125.40280413247208;Gimnàs a l'aire lliure;540.9175679728046;Aldi;112.50658963078372;;243.10151619575691;Farmàcia Enriqueta López Juan;106.7307747440342;Escola Santa Dorotea. Salesianes Sarrià;248.34938355908287
104669663;https://www.idealista.com/inmueble/104669663/;2;flat;198.0;True;4;2;True;False;False;False;True;True;True;False;8034;No data;1290000.0;El Corte Inglés;1228.089376174629;Gran Sarria Multicines;1358.4380897479273;;284.52156926228446;Anytime Fitness;213.86252251488773;Refill & Zero;97.49545287687904;Centre Parroquial de Sant Vicenç de Sarrià;471.1218521881665;Farmàcia Montserrat Ros Antolinos;88.11874049047974;Scuola Dell'infanzia Maria Montessori;233.32761401877175
103682804;https://www.idealista.com/inmueble/103682804/;3;flat;198.0;True;4;2;True;False;False;False;True;True;False;False;8034;No data;1290000.0;El Corte Inglés;1247.7430433864895;Gran Sarria Multicines;1581.2703072969623;;192.99146427316373;Anytime Fitness;113.16747855090108;Bon Area;350.5816972051406;Centre Parroquial de Sant Vicenç de Sarrià;634.7698464390113;Farmàcia Trinquet;115.32421551034383;Sagrado Corazón;236.9825608514925
105569469;https://www.idealista.com/inmueble/105569469/;No data;chalet;251.0;False;6;1;False;False;False;False;False;True;False;False;8017;No data;1290000.0;El Corte Inglés;2102.1962774664858;Gran Sarria Multicines;1933.746519943047;;329.2910254598524;;573.4850709040134;Supermercat;399.5545815221363;Centre Parroquial de Sant Vicenç de Sarrià;422.6188483604562;Farmàcia M. Pilar Villanueva Puig;441.2940215746025;Jesuïtes Sarrià - Sant Ignasi;103.62122800993696
105936060;https://www.idealista.com/inmueble/105936060/;1;flat;190.0;True;5;4;True;False;False;True;True;False;False;True;8034;No data;1350000.0;El Corte Inglés;575.9628930721428;Gran Sarria Multicines;1111.2300512121035;;186.7487207829608;Gimnàs a l'aire lliure;512.0395533591961;Open Cor;115.34972491369554;;531.6964085688925;Farmàcia Carlota Torres;58.90806847559077;Magic Mirror Center;213.5998872084171
102342201;https://www.idealista.com/inmueble/102342201/;2;flat;216.0;True;5;4;True;False;False;True;True;False;False;True;8034;No data;1350000.0;El Corte Inglés;924.5189767236864;Gran Sarria Multicines;1280.046111486241;;184.6553924759048;Anytime Fitness;372.5060856406873;Caprabo;268.1399387923708;;485.7020062431784;Farmàcia Anna Maria Perera Francisco;106.65311408985306;Sagrado Corazón;226.112777818545
104515079;https://www.idealista.com/inmueble/104515079/;4;flat;195.0;True;4;3;True;False;False;True;True;True;True;True;8034;No data;1395000.0;El Corte Inglés;878.5022929268202;Gran Sarria Multicines;1409.020772361964;;162.22108994013442;Anytime Fitness;470.3739300035713;Kachafruit;269.8541632929597;;671.58570190298;Farmàcia E. Pinto Font - I. Grases Pinto;165.79721229557342;Sagrado Corazón;161.21534681596577
105081539;https://www.idealista.com/inmueble/105081539/;2;flat;190.0;True;4;2;True;False;False;False;False;True;False;False;8034;No data;1400000.0;El Corte Inglés;1171.0583212989936;Gran Sarria Multicines;1489.8535081997916;;137.55029447726417;Anytime Fitness;133.43102198621597;Refill & Zero;291.6885591295476;Centre Parroquial de Sant Vicenç de Sarrià;643.2230531064906;Farmàcia Trinquet;82.90298550470476;Sagrado Corazón;203.3470239326792
105222491;https://www.idealista.com/inmueble/105222491/;5;flat;128.0;True;3;2;True;False;False;True;No data;False;No data;No data;8034;No data;1400000.0;El Corte Inglés;598.204677489571;Gran Sarria Multicines;1150.2006806250388;;155.1836691110992;The Class BCN;511.4203751856007;Condis;108.23102936889418;;553.0357595330973;Farmàcia Carlota Torres;89.16393481331238;Magic Mirror Center;190.56871129729697
106034565;https://www.idealista.com/inmueble/106034565/;4;flat;192.0;True;3;2;True;False;False;True;True;False;True;False;8034;No data;1450000.0;El Corte Inglés;1668.8885192046905;Gran Sarria Multicines;1896.0238659464703;;272.7301567533429;Anytime Fitness;381.9215657736437;Bon Area;501.0260895101534;Centre Parroquial de Sant Vicenç de Sarrià;491.75218656636514;Farmàcia Inmaculada Pineda Marfa;243.9902071413476;Frederic Mistral-Tècnic Eulàlia;100.3874656114913
106031198;https://www.idealista.com/inmueble/106031198/;4;flat;191.0;True;3;2;True;False;False;True;True;False;True;False;8034;No data;1450000.0;El Corte Inglés;1362.9065317440102;Gran Sarria Multicines;1589.5994370432154;;150.2400496645349;Anytime Fitness;68.41904625863718;Bon Area;239.26952751579856;Centre Parroquial de Sant Vicenç de Sarrià;470.5182931023954;Farmàcia Trinquet;139.9822354511648;Escola Orlandai;83.32266156416824
105524898;https://www.idealista.com/inmueble/105524898/;9;flat;180.0;True;4;3;True;False;False;True;False;True;False;False;8034;No data;1450000.0;El Corte Inglés;891.9405757402901;Gran Sarria Multicines;1427.739895596119;;180.70238960551515;Anytime Fitness;466.9653845693544;Kachafruit;259.5541702797987;;688.0456613675441;Farmàcia E. Pinto Font - I. Grases Pinto;170.79380777712856;Sagrado Corazón;151.0364562592318
105490176;https://www.idealista.com/inmueble/105490176/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;890.4315145957027;Gran Sarria Multicines;1327.947478889164;;140.30404856549413;Anytime Fitness;412.9855426333452;Bonpreu;309.82338005709533;;562.094951139014;Farmàcia Anna Maria Perera Francisco;190.72521325343183;Sagrado Corazón;178.78918327094203
105526972;https://www.idealista.com/inmueble/105526972/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;767.7519068635191;Gran Sarria Multicines;1401.0001520005535;;126.139462948295;The Class BCN;557.527940969771;Kachafruit;195.1279314605764;;732.0697458066636;Farmàcia E. Pinto Font - I. Grases Pinto;49.4782422716565;Magic Mirror Center;219.06815055284184
105503347;https://www.idealista.com/inmueble/105503347/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;False;8034;No data;1450000.0;El Corte Inglés;954.5808951860404;Gran Sarria Multicines;1552.150976711904;;256.60107207139094;Anytime Fitness;509.6186947460031;Kachafruit;174.84154574924816;;817.4051987843518;Farmacia Marta Grau;175.2900533239439;Sagrado Corazón;183.5625944272972
106025521;https://www.idealista.com/inmueble/106025521/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;False;8034;No data;1450000.0;El Corte Inglés;575.8841972182573;Gran Sarria Multicines;1353.6679980500696;;129.49853547711606;The Class BCN;335.1139280272963;Condis;156.98474650118732;;814.2579095440279;Farmàcia Immaculada Curos Puntí;64.39142947532713;Magic Mirror Center;74.46595339923176
105684973;https://www.idealista.com/inmueble/105684973/;9;flat;180.0;True;4;3;True;False;False;True;False;True;False;False;8034;No data;1450000.0;El Corte Inglés;898.0476546934069;Gran Sarria Multicines;1598.9114491484788;;195.13510546692984;The Class BCN;622.4327331322988;Kachafruit;27.950147177692926;;918.4860621111436;Farmacia Marta Grau;24.36854486382763;Lycée Français de Barcelone;317.73647150274
106015443;https://www.idealista.com/inmueble/106015443/;9;flat;180.0;True;4;4;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;656.4741045829912;Gran Sarria Multicines;1329.7479475008588;;110.00577196856592;The Class BCN;458.85868654443215;Condis;122.64245799181504;;719.1550182640291;Farmàcia E. Pinto Font - I. Grases Pinto;53.50766865184833;Magic Mirror Center;108.76711101141244
106019392;https://www.idealista.com/inmueble/106019392/;9;flat;180.0;True;4;4;True;False;False;True;True;True;False;False;8034;No data;1450000.0;El Corte Inglés;645.1537445849524;Gran Sarria Multicines;1175.8472355592282;;108.32481153229396;The Class BCN;546.6298245144532;Condis;133.75510777785092;;544.1026628100672;Farmàcia Carlota Torres;116.19300787125027;Magic Mirror Center;209.19581427917797
105579061;https://www.idealista.com/inmueble/105579061/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;967.465744041558;Gran Sarria Multicines;1598.3455744274222;;267.5680006300993;Anytime Fitness;553.3784466783578;Kachafruit;138.46953904241033;;873.2831647516539;Farmacia Marta Grau;134.21225880987004;Lycée Français de Barcelone;208.88219131846915
105490364;https://www.idealista.com/inmueble/105490364/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;767.7519068635191;Gran Sarria Multicines;1401.0001520005535;;126.139462948295;The Class BCN;557.527940969771;Kachafruit;195.1279314605764;;732.0697458066636;Farmàcia E. Pinto Font - I. Grases Pinto;49.4782422716565;Magic Mirror Center;219.06815055284184
105509196;https://www.idealista.com/inmueble/105509196/;9;flat;180.0;True;4;3;True;False;False;True;True;True;No data;True;8034;No data;1450000.0;El Corte Inglés;937.003179118485;Gran Sarria Multicines;1423.4016200815047;;133.58464266987266;Anytime Fitness;402.7870527222529;Kachafruit;318.2785198915793;;657.4823262762268;Farmàcia E. Pinto Font - I. Grases Pinto;230.08680078703907;Sagrado Corazón;101.42234370144104
105841307;https://www.idealista.com/inmueble/105841307/;9;flat;180.0;True;4;4;True;False;False;False;True;False;False;True;8034;No data;1450000.0;El Corte Inglés;839.9656833266737;Gran Sarria Multicines;1543.4898427697055;;135.7198926434673;The Class BCN;572.7625281462398;Kachafruit;46.63295056714053;;878.8797043162399;Farmacia Marta Grau;42.57803034885936;Magic Mirror Center;300.3002562940174
105516964;https://www.idealista.com/inmueble/105516964/;9;flat;180.0;True;4;3;True;False;False;True;True;False;True;False;8034;No data;1450000.0;El Corte Inglés;977.3253954299178;Gran Sarria Multicines;1618.9499465101917;;274.6273583612221;Anytime Fitness;568.6141991709343;Kachafruit;132.43307166885856;;896.097226556589;Farmacia Marta Grau;123.91621567165537;Lycée Français de Barcelone;212.9388815606756
105490452;https://www.idealista.com/inmueble/105490452/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;828.3298562188147;Gran Sarria Multicines;1523.73099116382;;123.69569480125456;The Class BCN;567.7627929117205;Kachafruit;66.78465267988413;;858.8520126281644;Farmacia Marta Grau;59.35147441758869;Magic Mirror Center;285.4883516361128
105508965;https://www.idealista.com/inmueble/105508965/;10;flat;190.0;True;4;4;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;648.8159194655564;Gran Sarria Multicines;1309.56781552979;;131.1387015467348;The Class BCN;462.9147334456957;Condis;106.84785608724144;;699.1549791008987;Farmàcia E. Pinto Font - I. Grases Pinto;50.234986789671;Magic Mirror Center;107.1671867422585
105502283;https://www.idealista.com/inmueble/105502283/;9;flat;180.0;True;4;4;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;774.6541866121638;Gran Sarria Multicines;1506.6457948499435;;75.85796445432845;The Class BCN;504.51185549559455;Kachafruit;100.55826321459443;;873.3050997332655;Farmacia Marta Grau;82.49305156909834;Magic Mirror Center;242.8052026171604
105833243;https://www.idealista.com/inmueble/105833243/;9;flat;180.0;True;4;3;True;False;False;True;True;True;True;No data;8034;No data;1450000.0;El Corte Inglés;835.4239907011125;Gran Sarria Multicines;1597.8673316893578;;163.0468462180364;The Class BCN;538.0234808880813;Kachafruit;76.23741845623142;;962.1429788440612;Farmacia Marta Grau;75.19071522366934;Magic Mirror Center;324.8312104852186
105574223;https://www.idealista.com/inmueble/105574223/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;False;8034;No data;1450000.0;El Corte Inglés;847.143218447787;Gran Sarria Multicines;1378.3978189334214;;129.16303358778976;Anytime Fitness;490.1557386998104;Kachafruit;279.31136310572737;;650.85441196599;Farmàcia E. Pinto Font - I. Grases Pinto;147.60389427808403;Sagrado Corazón;190.9166049581772
105831477;https://www.idealista.com/inmueble/105831477/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;913.1214507474097;Gran Sarria Multicines;1427.864481444576;;168.57893244499917;Anytime Fitness;438.30811692242605;Kachafruit;283.82763417528423;;676.1626502839798;Farmàcia E. Pinto Font - I. Grases Pinto;196.9575435062333;Sagrado Corazón;126.04503341489983
105506766;https://www.idealista.com/inmueble/105506766/;9;flat;180.0;True;4;3;True;False;False;True;True;True;False;True;8034;No data;1450000.0;El Corte Inglés;700.7022345727823;Gran Sarria Multicines;1185.4184016506897;;68.70996119493059;Anytime Fitness;595.6395715769125;Condis;189.34330979926213;;513.2871349773657;Farmàcia Carlota Torres;149.75227184015534;Magic Mirror Center;259.5603613402816
105997219;https://www.idealista.com/inmueble/105997219/;9;flat;180.0;True;4;3;True;False;False;False;False;True;False;False;8034;No data;1450000.0;El Corte Inglés;607.283879358309;Gran Sarria Multicines;1408.7314262319487;;117.14601948345351;The Class BCN;336.04579003411754;Condis;211.62610360799547;;865.3723574008989;Farmàcia Immaculada Curos Puntí;53.87347780534681;Magic Mirror Center;130.2913352159919
105867750;https://www.idealista.com/inmueble/105867750/;9;flat;180.0;False;4;3;True;False;False;True;False;True;False;False;8034;No data;1450000.0;El Corte Inglés;867.7277957994695;Gran Sarria Multicines;1508.2730939797868;;176.18495616426512;Anytime Fitness;583.6343607150259;Kachafruit;118.79218851891936;;810.6477771810374;Farmacia Marta Grau;116.91920784134484;Sagrado Corazón;253.7789823903679
105539945;https://www.idealista.com/inmueble/105539945/;9;flat;180.0;False;4;3;True;False;False;True;True;False;False;True;8034;No data;1450000.0;El Corte Inglés;666.2278717172496;Gran Sarria Multicines;1283.7333260863004;;127.8856174739681;The Class BCN;501.885347830465;Condis;113.19506787340084;;653.9474045537214;Farmàcia E. Pinto Font - I. Grases Pinto;45.59005316243616;Magic Mirror Center;143.55453742577834
105933914;https://www.idealista.com/inmueble/105933914/;9;flat;180.0;False;4;3;True;False;False;True;True;False;False;True;8034;No data;1450000.0;El Corte Inglés;863.9480601474712;Gran Sarria Multicines;1524.757568812084;;164.34615916823395;Anytime Fitness;609.7537334215439;Kachafruit;90.01182163770663;;835.9910174902836;Farmacia Marta Grau;88.81536015549305;Sagrado Corazón;279.909536545252
105506752;https://www.idealista.com/inmueble/105506752/;9;flat;180.0;False;4;3;True;False;False;True;True;False;False;True;8034;No data;1450000.0;El Corte Inglés;732.616304296455;Gran Sarria Multicines;1526.5344301464943;;111.49093869861012;The Class BCN;434.90074666764906;Kachafruit;163.0215158181438;;935.5951988121442;Farmàcia Immaculada Curos Puntí;146.23535081160728;Magic Mirror Center;242.9650069395736
