propertyCode;properties.name;properties.name_distancia
105886869;Mare de Déu del Coll;458.82936327529075
105578733;English School;522.3735997997371
105932732;Escola El Carmel;80.90808791274314
104843037;English School;349.84444293507823
105491245;Escola El Carmel;52.05701849237587
103813498;Escola Coves d'en Cimany;410.45543473842866
105606382;Santa Teresa de Jesús;308.31547873803595
105374364;English School;489.20754137049335
104868935;Escola Sagrada Família - Horta;320.57007710550914
93272987;Escola Institut Mirades;280.1687700348384
106003722;Escola El Carmel;48.14247855601806
105550488;Mare de Déu del Coll;369.58695529511846
105883108;Escola de dansa - STAGE;185.1433522704548
102893254;Escola Piaget;18.12430912444944
99378937;Institut Ferran Tallada;219.63200627313566
105937489;Escola Coves d'en Cimany;375.44169157964495
104773726;Escola Mare de Déu de Montserrat;747.9991841820881
101068229;Santa Teresa de Jesús;239.06828450278553
1885358;Santa Teresa de Jesús;252.3526165266722
105748297;Liceu Castro de la Peña;297.1237993066346
105414796;Escola Piaget;166.84243976269613
106035557;Institut Ferran Tallada;390.2580621756511
104912403;Santa Teresa de Jesús;272.0371170364532
103991602;Escola Mare de Déu de Montserrat;227.26644611814373
94047243;Escola Mare de Déu de Montserrat;511.9367304472174
105822867;Institut Manuel Carrasco i Formiguera;278.053550329494
105492339;Escola Piaget;167.03625593130297
104863285;Escola Mare de Déu de Montserrat;347.8575873561257
102659353;Santa Teresa de Jesús;425.2544511177866
105784969;Escola Piaget;99.69643038760007
83192063;Centre Educatiu Jesuïtes de Gràcia. Kostka;447.672967164576
96188809;Escola El Carmel;172.89960902287982
105105570;Escola Piaget;90.36497810903278
103036334;Escola Piaget;138.8959353533096
105991242;Santa Teresa de Jesús;163.14932442211995
105531036;Acis-Artur Martorell;476.5783252210509
103391224;English School;512.2761602334208
104943211;Escola Institut Mirades;88.441115352281
105928935;Santa Teresa de Jesús;286.9357025939846
106039750;Santa Teresa de Jesús;322.1360504389148
104496959;Escola Piaget;325.3264111407155
103272140;Institut Narcís Monturiol;421.29866873948913
103816081;Escola Coves d'en Cimany;241.34762208299796
105496634;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;80.22869470475614
105374571;Escola Arc Iris;323.52305000334894
105975632;Institut Teresa Pàmies;190.6145691502888
105375815;English School;307.381294796658
104261480;Escola Arc Iris;173.02131822827715
105929594;Escola El Carmel;161.7424008461666
105409269;Escola El Carmel;114.1687101194872
93863639;Institut Ferran Tallada;191.1469421511149
105229453;Escola Guinardó;93.41619003420838
103718473;Santa Teresa de Jesús;219.4510970297667
104609558;Escola Guinardó;256.99368361873104
105483602;Escola Piaget;376.0075305671137
105871936;Centre Educatiu Jesuïtes de Gràcia. Kostka;480.9512865302332
105420416;Institut Ferran Tallada;310.0712013734453
104861788;Acis-Artur Martorell;449.8760747360834
82801912;Santa Teresa de Jesús;328.0754777042914
105060113;Escola Coves d'en Cimany;416.1520088914061
101380202;Escola Sagrada Família - Horta;389.00341797772506
105964880;Escola El Carmel;240.68160062020885
104277646;Escola Arc Iris;368.50723973514334
96601451;Institut Francisco de Goya;215.11439265229566
105573177;Institut Vall d'Hebron;207.4862834210877
105632767;Escola Gravi;191.52502229492066
104303352;Nen Déu;221.7432250459253
105970140;Institut Francisco de Goya;262.9812160148238
105767520;Escola de les Aigües;128.2151064231889
105557607;Escola d'Aprenents Sant Genís dels Agudells;156.902978256135
102548552;Escola Piaget;383.42245265070164
105823583;Institut Ferran Tallada;94.97462332098806
101858637;Institut Ferran Tallada;426.3118245099074
103703228;Acis-Artur Martorell;119.17268046248671
105829076;Institut Vall d'Hebron;324.290281069869
105043241;Escola Coves d'en Cimany;411.60427053948683
102809687;Institut Ferran Tallada;379.49115846864663
93775593;Escola Coves d'en Cimany;28.244223237456566
100281532;Centre Educatiu Jesuïtes de Gràcia. Kostka;274.3711003151723
101856398;Escola Coves d'en Cimany;547.5457778984463
105919012;Institut Joan Brossa;414.38348246373494
85109045;Escola El Carmel;119.0745742169465
104398404;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;379.54404584860634
105886617;Escola Mas Casanovas;185.25290634472455
104667759;Nen Déu;146.50014244284006
105272128;Escola Els Pins;207.40030478007083
103115333;Escola Palcam;259.0631433906954
105505724;Escola Fructuós Gelabert;119.28831785647797
101070092;Institut Vall d'Hebron;670.7321079982258
105943917;Escola d'Aprenents Sant Genís dels Agudells;246.28265644564058
105483944;Institut Manuel Carrasco i Formiguera;150.14957973917348
103693793;Mare de Déu del Coll;366.4553268938939
102122083;Institut Manuel Carrasco i Formiguera;108.17117277847021
104674082;Bemen-3;130.3897788811799
104496691;Escola del Mar;81.45184973211083
102682249;Santa Teresa de Jesús;234.6223504391649
102819320;Santa Teresa de Jesús;234.6223504391649
105841612;Institut Narcís Monturiol;381.036540841507
104674145;Escola Estel-Guinardó;39.67758890632373
102030529;Institut Francisco de Goya;197.20603078437142
105958007;Centre Educatiu Immaculada Concepció;505.78313473474947
106019249;Escola Municipal de Segones Oportunitats;195.13877060004714
96540289;Acis;246.50777455786334
105061048;Escola Institut Mirades;49.9535490626473
105531023;Institut Ferran Tallada;421.70045923294
105865416;Escola El Carmel;54.724899743648564
105877759;Escola El Carmel;75.14961796916722
106034703;Santa Teresa de Jesús;171.21522516218357
105461840;Santa Teresa de Jesús;289.6827292861847
106013614;Escola Coves d'en Cimany;258.56299215596016
105846975;Santa Teresa de Jesús;223.3538051780379
105843445;Santa Teresa de Jesús;66.89237347331344
105839614;Santa Teresa de Jesús;171.7369676054267
105851533;Escola El Carmel;61.530498601306824
105932111;Santa Teresa de Jesús;389.4471000275589
105262234;Santa Teresa de Jesús;171.21522516218357
105867767;Escola Coves d'en Cimany;295.474581462854
105490311;Mare de Déu del Coll;319.2503300987412
105266234;Escola Coves d'en Cimany;164.7413857441531
105922282;Escola Gravi;81.89205620967701
105509631;Liceu Castro de la Peña;305.92004142218315
105491856;Liceu Castro de la Peña;187.7390905594915
105385514;Institut Ferran Tallada;315.1807224021804
105494152;Escola Estel-Guinardó;153.25348017311498
105367086;Acis-Artur Martorell;275.9214160893711
105330333;Escola del Mar;164.73925134936033
105508260;Escola Estel-Guinardó;185.66392892965388
98217780;Guinardó;98.75564085067572
105909020;Escola Parc del Guinardó;107.53788321867869
105721942;Escola Parc del Guinardó;342.73946213106797
104891827;Institut Joan Brossa;228.06909692326624
104826282;Escola Mas Casanovas;17.362274263238586
105462855;Santa Teresa de Jesús;365.16252935778857
105358610;Escola de les Aigües;267.066203431772
104827409;Acis-Artur Martorell;215.25913462312874
105392737;Escola Arc Iris;361.46191430180016
105907958;Escola Mare de Déu de Montserrat;484.6556982144326
105907719;Escola Mare de Déu de Montserrat;803.4219486165288
105706995;Institut Manuel Carrasco i Formiguera;342.1223799201379
105924790;Escola Mare de Déu de Montserrat;622.938954838147
105930371;Escola Mare de Déu de Montserrat;635.2031762768455
105908146;Escola Mare de Déu de Montserrat;542.3751184512295
104770800;Nen Déu;227.07021764531686
105546048;Escola Arc Iris;304.00764332694666
105579652;Escola Piaget;196.57852690221668
105531066;Escola Coves d'en Cimany;484.2408389603663
105921363;Escola Piaget;217.79085575996143
105993223;Santa Teresa de Jesús;343.21878152853526
105610403;Escola Mas Casanovas;161.09536249194144
106007362;Acis-Artur Martorell;39.1008610928073
104431219;Escola Piaget;237.9018838666586
102594562;Escola Parc del Guinardó;143.71560648958337
105232759;Escola Estel-Guinardó;46.56776252035589
105728422;Escola Estel-Guinardó;120.68038718362185
103433014;Liceu Castro de la Peña;97.82140177218758
106040303;Acis;71.41622039608569
106033585;Acis-Artur Martorell;277.05168965854085
105665497;Acis-Artur Martorell;197.77661530113355
103794293;Acis-Artur Martorell;144.10656356646788
100842680;Col·legi Sant Antoni Maria Claret;96.62444336301957
105974925;Escola Arc Iris;175.71186113463347
105512749;Escola Guinardó;85.86372088327877
97529831;Acis;201.56714911184616
105052752;Escola Estel-Guinardó;360.60245262313555
103458942;Escola Guinardó;233.17419927312648
106048312;Escola Piaget;186.0866814222478
106048313;Escola Piaget;480.4766668064586
106048311;Escola Institut Mirades;135.70758925108004
105996829;Institut Vall d'Hebron;542.0917274997903
105996793;Mare de Déu del Coll;259.8425093603929
105996800;Escola Institut Mirades;163.17185715152831
105974908;Acis-Artur Martorell;221.25390484271935
104625478;Escola Fructuós Gelabert;74.4774661094916
105052343;Escola Sagrada Família - Horta;329.5997097328776
104847527;Escola Guinardó;105.52142781513672
105718480;Escola Doctor Ferran i Clua;93.5511771125536
105966019;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;47.6907503774601
105645580;Santa Teresa de Jesús;394.2422738510246
103637567;Institut Joan Brossa;190.63540095379693
104798652;Santa Teresa de Jesús;385.66682176708565
103634513;Escola del Mar;73.5067469675488
105466133;Acis-Artur Martorell;390.8154558438237
95230725;Escola Mare de Déu de Montserrat;376.0269743607525
104431182;Escola Institut Mirades;534.8004041026602
100258907;Abat Oliba-Spínola;256.99718841956513
105217909;Santa Teresa de Jesús;241.13899480446057
106041303;Escola Coves d'en Cimany;194.48926971424285
105223039;Nen Déu;304.3234980311155
105932499;Escola del Mar;70.6983951167782
105195069;Nen Déu;314.614057369469
105195663;Nen Déu;239.4572677185609
105194795;Nen Déu;184.82334909329828
103789747;Acis-Artur Martorell;458.33392044168045
105051247;English School;224.4055641356101
102610177;Mare de Déu de Montserrat. Escola d'educació especial;78.54671401787377
105778550;Liceu Castro de la Peña;107.36530527907397
105217919;Santa Teresa de Jesús;241.13899480446057
105989047;Escola Guinardó;244.86885061098164
105139146;Escola Piaget;84.78059919536007
105784176;Institut Manuel Carrasco i Formiguera;200.78522759183912
105060005;Liceu Castro de la Peña;27.40011073766068
104441263;Abat Oliba-Spínola;129.1186244056748
105092071;Escola Palcam;162.45850344009904
104982108;Escola Mas Casanovas;178.29931936010044
105157654;Escola Palcam;287.1089470618924
104672698;Escola Baloo;322.66078194063573
99391187;Liceu Castro de la Peña;240.45040898500196
102692479;Institut Francisco de Goya;250.27089547538722
103422629;Acis;213.7329620736832
105179871;Acis-Artur Martorell;180.8601099036685
105966884;Acis;196.34199348819942
102878259;Institut Manuel Carrasco i Formiguera;87.8632602153092
104900409;Escola Piaget;199.0637003212287
106048893;Institut Ferran Tallada;405.32575652976755
103301396;Acis-Artur Martorell;138.543117935925
105765466;Acis-Artur Martorell;438.24836285108944
101690915;Escola El Carmel;104.48257726182105
105503080;Guinardó;91.14127552651051
105894140;Nen Déu;257.62858444434715
104907847;Guinardó;153.0672939107752
105275312;Escola El Carmel;104.48257726182105
105880539;Institut Manuel Carrasco i Formiguera;130.5119825432304
105381514;Escola Arc Iris;231.5189419543742
105473901;Escola Àngels Garriga;44.765940205103696
105209911;Escola Estel-Guinardó;120.17280014278928
102872705;Liceu Castro de la Peña;217.59527632040465
104798556;Liceu Castro de la Peña;139.510219838917
102563823;Escola El Carmel;236.12253822127556
104586962;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;403.8397584024864
105342855;Escola Mas Casanovas;89.01287716099037
106011870;Escola Piaget;114.42668134667123
105451599;Liceu Castro de la Peña;141.14652445055498
105816929;Escola Arc Iris;139.83355816483783
105819682;Institut Francisco de Goya;264.24229055732957
105445397;Liceu Castro de la Peña;192.79363641446017
105816939;Institut Francisco de Goya;184.43290525118948
103340900;Institut Vall d'Hebron;148.95967333120183
105816948;Escola Arc Iris;232.84003104649253
105217784;Santa Teresa de Jesús;241.13899480446057
104003854;Acis-Artur Martorell;173.58904953403237
106030529;Institut Joan Brossa;231.71960393322493
106031426;Institut Joan Brossa;290.4840579989361
104003125;Acis-Artur Martorell;93.18712948037223
105386178;Acis-Artur Martorell;230.98145499082239
103998897;Acis;97.68412088515673
105997154;Acis-Artur Martorell;82.00129562350665
103993176;Acis-Artur Martorell;158.1391786486224
106030920;Escola de les Aigües;300.54170514007143
103932400;Acis-Artur Martorell;197.83455301116658
104100706;Acis-Artur Martorell;239.15945104872915
104003032;Acis-Artur Martorell;91.2772991017987
106022997;Institut Joan Brossa;271.6090924564564
103994552;Acis;352.48175783383715
104018354;Acis-Artur Martorell;174.88000424155317
104066136;Acis-Artur Martorell;106.26634321838272
103987618;Acis-Artur Martorell;162.1847075666474
103986751;Acis;79.16452114200462
104013682;Acis-Artur Martorell;53.70069248979868
105465399;Institut Narcís Monturiol;329.44908215244175
103984340;Acis;145.561567096409
104010466;Acis-Artur Martorell;384.9252163444919
104545609;Acis-Artur Martorell;131.57480198323722
104286711;Acis-Artur Martorell;288.7286031382303
103981800;Acis-Artur Martorell;109.15060675971169
103984573;Acis;283.1316583183307
104022187;Acis-Artur Martorell;81.35096331364974
103998882;Acis-Artur Martorell;143.93567263605613
104446488;Acis-Artur Martorell;83.22530548435194
105491243;Institut Narcís Monturiol;224.21155709030876
104028172;Acis-Artur Martorell;314.5955616986694
97944192;Institut Vall d'Hebron;506.3823901825925
105595319;Institut Teresa Pàmies;177.60970290911334
103991192;Acis;137.13588075765318
103736993;Escola Pau Casals-Gràcia;301.7459040275938
105447396;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;383.67971992765484
105362335;Escola Arc Iris;155.3641314556252
104875122;Mare de Déu del Coll;325.75651183904387
93866161;Escola Mare de Déu de Montserrat;208.84030200186194
105061931;Escola Mas Casanovas;125.620659110933
103214913;Escola d'Aprenents Sant Genís dels Agudells;338.10577351457124
98047755;Escola Mare de Déu de Montserrat;490.4998827110224
104863410;Escola Palcam;202.27060505111717
103850290;Escola Heura;175.15990108905507
106012127;Escola Piaget;189.35303778754437
104066922;Acis;325.1642943318128
103727952;Acis;125.62241929365803
101690920;Escola El Carmel;104.48257726182105
102872986;Liceu Castro de la Peña;217.59527632040465
105217911;Santa Teresa de Jesús;241.13899480446057
102872951;Liceu Castro de la Peña;217.59527632040465
105934208;Acis;132.83145645134167
96813926;Santa Teresa de Jesús;333.9144654036873
96813906;Santa Teresa de Jesús;333.9144654036873
104679659;Institut Manuel Carrasco i Formiguera;145.54302408605875
105423353;Escola El Carmel;104.48257726182105
104640101;Escola de dansa - STAGE;135.7392787775905
105948177;Escola Guinardó;98.97724448121659
105313449;Institut Ferran Tallada;121.33109443694867
104527265;Escola El Carmel;104.48257726182105
105678083;Liceu Castro de la Peña;151.3570146581909
105165696;Institut Joan Brossa;144.54225510542292
105158168;Escola Mas Casanovas;189.20372227223328
102472212;Santa Teresa de Jesús;551.1392294833819
105561276;Escola Palcam;161.4103844930883
105282974;Escola Palcam;248.403363040887
105684341;Escola Palcam;75.42377676509801
105638624;Escola de les Aigües;280.67833467250125
105638580;Acis-Artur Martorell;306.40285917546163
105638411;Institut Joan Brossa;40.351461674518475
103822176;Escola Oficial d'Idiomes de Barcelona Vall d'Hebron;262.04289963693384
85363463;Nen Déu;125.52960916368203
96902262;Escola La Sedeta;166.23131896769488
103921871;Institut Francisco de Goya;355.35700738593573
96813969;Santa Teresa de Jesús;333.9144654036873
105946437;Escola Municipal de Segones Oportunitats;109.1374842207526
103480528;Santa Teresa de Jesús;198.0518970450738
105526060;Escola Pau Casals-Gràcia;297.96238049440996
104225049;Escola Institut Mirades;235.0504489684765
104412515;Institut Joan Brossa;234.92631518557502
103804004;Escola de les Aigües;128.5001245430366
104743371;Escola Piaget;191.34009862224096
105300338;Acis-Artur Martorell;316.8499691246919
96813950;Santa Teresa de Jesús;333.9144654036873
105036308;Institut Manuel Carrasco i Formiguera;113.13808156778983
105877004;Acis;196.15825047708105
103626283;Acis-Artur Martorell;150.93529798875008
105316791;Escola Piaget;266.0550534967584
105616541;Acis-Artur Martorell;68.975584795443
105907337;Institut Joan Brossa;258.94447736126006
102769101;Institut Teresa Pàmies;246.46111262571355
103530409;Acis-Artur Martorell;200.10574843082597
105726673;Escola Estel-Guinardó;217.25385426443486
105984434;Escola Coves d'en Cimany;529.4003562178609
106029058;Mare de Déu del Coll;375.4842343241054
106041294;Escola Palcam;73.61268894788323
104620718;Escola Municipal de Segones Oportunitats;205.92199478284164
105340364;Escola Guinardó;122.59285452475457
105755588;Escola Palcam;173.2250411993801
99407378;Escola Municipal de Segones Oportunitats;149.2664936115324
105080158;Escola Palcam;338.63119196051844
103505509;Escola El Carmel;104.48257726182105
105032005;Escola Piaget;557.3524094629116
105622227;Acis;126.5813152510529
101691019;Escola El Carmel;104.48257726182105
106003724;Institut Teresa Pàmies;164.18621588835336
105989303;Escola de les Aigües;24.807102403627205
106002985;Escola de les Aigües;70.4169655859417
105963392;Escola de les Aigües;213.5165050484178
105967356;Escola de les Aigües;235.24065614394152
105466455;Escola de les Aigües;235.24065614394152
105967328;Escola de les Aigües;235.24065614394152
105986373;Escola Mas Casanovas;302.4691384015829
105172368;Institut Teresa Pàmies;185.03168382841122
105774587;Escola Sagrada Família - Horta;322.5916157666454
105275042;Santa Teresa de Jesús;187.11939497710517
105225447;Escola Piaget;45.228099537155664
104702840;Escola Coves d'en Cimany;32.05486772819325
105515708;Escola Palcam;193.40462338463757
105926733;Acis-Artur Martorell;225.9254911799943
105380115;Escola Pau Casals-Gràcia;168.75574963745294
104884154;Institut Joan Brossa;305.9096956435135
105606509;Escola de les Aigües;209.90409132349117
105233230;Escola Palcam;233.3808682952114
103300664;Escola Palcam;428.21905201312546
97768568;Escola Palcam;217.20008521327804
104525032;Escola Palcam;207.29928533731862
104616644;Escola Guinardó;60.53324633396718
102735608;Escola Mare de Déu de Montserrat;464.8412479436475
103781147;Institut Manuel Carrasco i Formiguera;233.29248210942282
105302055;Escola Ignasi Iglésias;384.63385278416376
93791253;Escola Mercè Rodoreda;330.9750336055153
105680721;Escola Jesús, Maria i Josep;66.85214425443112
105052363;Institut Escola d'Hoteleria i Turisme de Barcelona;383.49771385109636
104774042;Escola Molí de Finestrelles;153.056557293127
104361460;Escola Molí de Finestrelles;85.11787663615911
102434754;Escola Sagrada Família;368.52897001598245
104768986;Escola Jesús, Maria i Josep;307.64462240668786
105050903;Escola Molí de Finestrelles;264.2584129867964
104744395;Escola Mestre Enric Gibert i Camins;302.89108279190714
105989866;Col·legi Jesús Maria i Josep;100.53739535203891
104887583;Escola Jesús, Maria i Josep;432.1477505714464
105914486;Escola Ignasi Iglésias;320.7439456554321
105848003;Escola Sagrada Família;376.2198735797042
105709910;Escola Tibidabo;262.70971717675206
105482405;FEDAC Sant Andreu;149.1533811098402
104554217;Escola Jesús, Maria i Josep;439.05096825364217
104390305;Escola Sagrada Família;201.49027742464844
101749796;Escola Sagrada Família;53.73548254847267
105986619;Centre Educatiu Mare de Déu de la Soledat;116.62321870935729
104947953;Escola Tibidabo;282.2685449254091
104975368;Institut Escola d'Hoteleria i Turisme de Barcelona;285.2436623300501
104639059;Escola Ignasi Iglésias;59.438006969679684
105218277;Escola Ignasi Iglésias;157.70012245748288
105999207;Escola Sagrada Família;338.86408029874843
105612422;Escola Molí de Finestrelles;324.6480675340103
105636125;Centre Educatiu Mare de Déu de la Soledat;231.2331187695847
105856700;Escola Molí de Finestrelles;83.14946447237232
105626030;Institut Martí Pous;247.29808074386855
105694677;Escola Molí de Finestrelles;177.64997969594867
105733032;Escola Can Fabra;317.2763695837289
105864737;Institut Martí Pous;335.8674511145529
105972600;Escola Sagrada Família;340.92073502636424
105924763;Escola Mestre Enric Gibert i Camins;148.56883709323455
105456214;Institut Sagrera Sant Andreu;245.07504847442945
105924180;Escola Sagrada Família;331.5429783432347
105963191;Escola Sagrada Família;189.89113869575488
106046749;Institut Vapor del Fil;107.3310979233506
105458536;Centre Educatiu Mare de Déu de la Soledat;283.9569381118082
105513890;Institut Sagrera Sant Andreu;239.3602089280029
105585125;Institut Martí Pous;283.92282769042095
105555433;Escola Molí de Finestrelles;165.29345729344112
105211753;Escola Molí de Finestrelles;242.7272229066943
105532283;Centre Educatiu Mare de Déu de la Soledat;296.41161615414615
105586417;Escola Ignasi Iglésias;115.65593892575787
105787608;Escola Ignasi Iglésias;176.0383682182468
105914501;Escola Ignasi Iglésias;238.0227125923449
105878263;Escola Ignasi Iglésias;282.1393936461538
106008486;Institut Sagrera Sant Andreu;202.9082755090626
106025607;Escola Molí de Finestrelles;195.29045856721783
105405063;Escola Ignasi Iglésias;173.71321530814646
105880448;Escola Mestre Enric Gibert i Camins;322.71299876769785
106036583;Escola Molí de Finestrelles;175.66514370478123
103169526;Escola Mestre Enric Gibert i Camins;329.3696314316986
105139974;Escola Tibidabo;328.99844705266014
104920383;Escola Mestre Enric Gibert i Camins;322.71299876769785
106011573;Escola Tibidabo;238.59572071718378
105567767;Escola Sagrada Família;336.40531681362523
105865861;Escola Molí de Finestrelles;399.8614317650665
105744894;Escola Tibidabo;247.83404560088968
105868735;Escola Mercè Rodoreda;302.8215584046076
105998216;Escola Ignasi Iglésias;399.8503396155208
105684202;Escola Mercè Rodoreda;231.9764901171519
106027409;Escola Mercè Rodoreda;218.55383376754813
105818958;Escola Tibidabo;276.04240172261706
105552352;Escola Ignasi Iglésias;338.695318537649
105557296;Escola Mercè Rodoreda;363.25143353642727
105579661;Escola Ignasi Iglésias;366.48010519675677
105990485;Escola Mercè Rodoreda;363.25143353642727
105557214;Escola Mercè Rodoreda;363.25143353642727
105575106;Escola Ignasi Iglésias;325.0812399070045
105673841;Escola Mercè Rodoreda;394.36814847594974
105548611;Escola Ignasi Iglésias;318.0596771204989
105721949;Escola Mercè Rodoreda;363.25143353642727
105916676;Escola Mercè Rodoreda;363.25143353642727
105557261;Escola Mercè Rodoreda;363.25143353642727
105702416;Escola Ignasi Iglésias;329.58560420878246
105582381;Escola Tibidabo;271.703486428609
105561670;Escola Mercè Rodoreda;243.4816846208199
105548438;Escola Sagrada Família;278.56928084142965
105550882;Escola Tibidabo;281.30500216840215
105571576;Escola Sagrada Família;238.29094293640264
105837941;Escola Tibidabo;308.25609699325753
105549794;Escola Molí de Finestrelles;375.0800178721259
105576164;Escola Mercè Rodoreda;214.84739331880357
105556649;Escola Mercè Rodoreda;363.25143353642727
105552511;Escola Mercè Rodoreda;129.39237764691336
105566674;Escola Mercè Rodoreda;363.25143353642727
105550192;Escola Mercè Rodoreda;182.15528977199932
105568827;Escola Sagrada Família;290.9100730799226
105586526;Escola Molí de Finestrelles;381.7785952454306
104771706;Escola Mestre Enric Gibert i Camins;30.873619547617107
102046298;Escola Sagrada Família;146.48675263030606
105303316;Escola Laia;120.10257254626478
104920452;Escola Mestre Enric Gibert i Camins;322.71299876769785
105873872;Escola Can Fabra;198.89202149888945
105276922;Col·legi Jesús Maria i Josep;85.3874959198739
104480454;Escola Molí de Finestrelles;156.3872558844532
105877543;Escola Sagrada Família;64.31934373855708
105512361;Institut Sagrera Sant Andreu;338.8647103912098
104851512;Escola Sagrada Família;197.40668269468273
104507938;Escola Sagrada Família;323.2008735645805
105198395;Escola Sagrada Família;194.41440708660497
105940492;Escola Sagrada Família;208.1270889922588
105104874;Escola Eulàlia Bota;248.50041777513835
104531873;Escola Jesús, Maria i Josep;276.0632185833309
104855042;Escola Can Fabra;31.537213849864973
99244605;Col·legi Jesús Maria i Josep;80.01824635671345
105918540;Col·legi Jesús Maria i Josep;262.3496479334875
106017504;Escola Mercè Rodoreda;352.05521362307013
106006321;Escola Eulàlia Bota;143.6473489097454
105918036;Escola Sagrada Família;126.80360880720006
106029142;Institut Sagrera Sant Andreu;62.96659709703396
105305044;Escola Eulàlia Bota;80.43079905089176
100986163;Escola Laia;215.93800723556188
105660458;Escola Mestre Enric Gibert i Camins;112.43289845187941
105374182;Escola Mestre Enric Gibert i Camins;142.22693709570507
105504571;Institut Sagrera Sant Andreu;6.441655212472592
104995307;Escola Laia;133.60884013729014
105059304;Escola Molí de Finestrelles;233.32973899101617
106034907;Institut Sagrera Sant Andreu;62.96659709703396
105601472;Escola Sagrada Família;378.0166821687673
106039860;Escola Mestre Enric Gibert i Camins;201.1756910217071
106026572;Escola Mestre Enric Gibert i Camins;275.5349971045054
106020169;Escola Laia;195.64949454778002
105994249;Escola Mestre Enric Gibert i Camins;176.2722981887682
106003876;Institut Martí Pous;298.5783315136472
104957016;Escola Mestre Enric Gibert i Camins;93.51563272997424
105771872;Escola Laia;272.2846088401744
105997884;Escola Laia;205.09433087490675
105998633;Escola Mestre Enric Gibert i Camins;199.2132950896004
105894062;Escola Molí de Finestrelles;84.99536745615609
106029140;Institut Sagrera Sant Andreu;62.96659709703396
105262285;Escola Ignasi Iglésias;197.87889407827456
105966889;Escola Molí de Finestrelles;118.2159120036362
106029139;Institut Sagrera Sant Andreu;62.96659709703396
104920446;Escola Mestre Enric Gibert i Camins;322.71299876769785
102655550;Col·legi Jesús Maria i Josep;136.33554029155465
106010246;Centre Educatiu Mare de Déu de la Soledat;418.42114309384226
106012745;Centre Educatiu Mare de Déu de la Soledat;286.41629117155225
106030594;Centre Educatiu Mare de Déu de la Soledat;278.6592348368055
106010691;Centre Educatiu Mare de Déu de la Soledat;400.6596023959997
106002505;Centre Educatiu Mare de Déu de la Soledat;320.06383046449895
105998219;FEDAC Sant Andreu;313.0967132280788
106004000;Escola Jesús, Maria i Josep;287.4580519146168
105743399;Escola Jesús, Maria i Josep;538.3461771544413
105998519;Escola Jesús, Maria i Josep;462.93426943896486
105820917;Centre Educatiu Mare de Déu de la Soledat;449.896908589656
106039929;Escola Ignasi Iglésias;197.15140082349936
105851167;Centre Educatiu Mare de Déu de la Soledat;225.86286938581685
105809968;Centre Educatiu Mare de Déu de la Soledat;317.07449604743226
105819940;Centre Educatiu Mare de Déu de la Soledat;299.13947373425344
105891801;FEDAC Sant Andreu;258.4063417058259
105774945;FEDAC Sant Andreu;217.94918135123493
105846321;Centre Educatiu Mare de Déu de la Soledat;267.7465733633626
105935063;Centre Educatiu Mare de Déu de la Soledat;400.6596023959997
105892912;Centre Educatiu Mare de Déu de la Soledat;433.7012894001061
105994771;Escola Jesús, Maria i Josep;268.5574762122809
105892090;Centre Educatiu Mare de Déu de la Soledat;400.6596023959997
105897847;Centre Educatiu Mare de Déu de la Soledat;282.47174573693815
105976342;Centre Educatiu Mare de Déu de la Soledat;524.9534599177031
105827728;Escola Jesús, Maria i Josep;499.5369219311654
105774494;Escola Jesús, Maria i Josep;547.0329281409701
105778664;Centre Educatiu Mare de Déu de la Soledat;421.5972345859935
105888141;Centre Educatiu Mare de Déu de la Soledat;367.70316187335953
105928778;Escola Jesús, Maria i Josep;509.55870775925393
105817808;Centre Educatiu Mare de Déu de la Soledat;247.87207825347576
105855273;Centre Educatiu Mare de Déu de la Soledat;200.78716387780304
105945818;Escola Jesús, Maria i Josep;456.88460995327205
105843672;Centre Educatiu Mare de Déu de la Soledat;478.657614541356
105916631;Centre Educatiu Mare de Déu de la Soledat;363.5964214213524
105855282;Escola Jesús, Maria i Josep;539.7893883212546
105749473;Centre Educatiu Mare de Déu de la Soledat;447.3622733964138
105848844;Escola Jesús, Maria i Josep;400.28018679874896
105842604;Escola Jesús, Maria i Josep;516.1052727331389
105885870;Centre Educatiu Mare de Déu de la Soledat;185.4097292296596
105896864;Centre Educatiu Mare de Déu de la Soledat;267.5835221602268
105878853;Centre Educatiu Mare de Déu de la Soledat;297.4077324945575
105749411;Centre Educatiu Mare de Déu de la Soledat;476.0321369857766
105821208;Escola Jesús, Maria i Josep;520.1707203134996
102995144;Escola Jesús, Maria i Josep;32.780346494285205
105544748;Escola Jesús, Maria i Josep;242.16194199292005
103127002;Escola Mercè Rodoreda;247.59251437706445
104920486;Escola Mestre Enric Gibert i Camins;322.71299876769785
103569567;Institut Martí Pous;336.8824915268132
105160998;Escola Mercè Rodoreda;232.41054589118178
105111671;Institut Sagrera Sant Andreu;192.07332307307118
105997967;Institut Sagrera Sant Andreu;80.6619663630079
106026125;Escola Eulàlia Bota;273.99495275316895
105068060;Escola Laia;155.85902594960137
105462709;Escola Sagrada Família;157.39449652487835
104874213;FEDAC Sant Andreu;160.10803247972868
