propertyCode;latitude;longitude;estacion_mas_cercana;distancia_metros
104023574;41.3744139;2.1025598;Can Vidalet;378.51321277490865
104614204;41.3697676;2.1019441;Can Serra;240.66793086655417
104921473;41.3710397;2.1028516;Can Vidalet;270.0206835071514
92671047;41.3726953;2.099595;Can Vidalet;107.32802437376974
106002401;41.3747957;2.1006773;Can Vidalet;348.280985687674
105064792;41.3742685;2.1049183;Pubilla Cases;191.0577813327263
104663807;41.3733014;2.10717;Pubilla Cases;57.00160017474809
105227693;41.3755795;2.1024707;Pubilla Cases;435.6625693313555
106046605;41.3737245;2.1041752;Pubilla Cases;246.61221501925684
104665468;41.372807;2.098811;Can Vidalet;142.9072495436284
102820016;41.3703544;2.10197;Can Vidalet;240.3593159142919
105799648;41.3683981;2.1003303;Can Serra;216.3077646999543
105944374;41.3783039;2.1009671;Pubilla Cases;716.7509053404227
105915341;41.369879;2.1026242;Can Serra;243.92443658491825
105552840;41.3692497;2.1024372;Can Serra;175.64071208823927
102683150;41.3730698;2.1025723;Can Vidalet;278.00125917166116
102304923;41.3731992;2.1015977;Can Vidalet;223.65605837404374
104312971;41.3744719;2.1077791;Pubilla Cases;91.56417555955814
105907979;41.376492;2.1018461;Pubilla Cases;532.1755158915378
105867679;41.375515;2.1019275;Can Vidalet;457.11780822358645
105108162;41.3690166;2.1028116;Can Serra;148.10245805604856
105260984;41.3731058;2.1042029;Pubilla Cases;256.4339198496175
104727850;41.3753;2.1037625;Pubilla Cases;325.86588233668266
85697070;41.3706008;2.1036706;Can Serra;333.21774610819557
105649096;41.3699711;2.101367;Can Vidalet;237.79008613490797
105696540;41.3702857;2.1014658;Can Vidalet;215.295298778424
105921489;41.3734219;2.10498;Pubilla Cases;184.2874055498682
105974481;41.3743558;2.1039148;Pubilla Cases;274.8825623786904
105364145;41.3710808;2.0996862;Can Vidalet;73.12547412861392
105971795;41.3701602;2.1011884;Can Vidalet;212.019663452288
104663431;41.3715099;2.1066837;Pubilla Cases;258.4173303501718
94877639;41.3752753;2.1020617;Can Vidalet;437.6336540393999
105693311;41.3709072;2.1007321;Can Vidalet;122.92550808549575
105799964;41.37004;2.0979357;Can Vidalet;242.48904594316105
105556801;41.3710307;2.1006731;Can Vidalet;109.50878889804797
105703180;41.3699233;2.1004353;Can Vidalet;209.2028837936734
104842100;41.3705147;2.0984207;Can Vidalet;175.98936537553826
104952916;41.3747672;2.1012185;Can Vidalet;357.9959027120182
105314422;41.3694129;2.1017948;Can Serra;207.49590391160453
104995110;41.3691143;2.1001594;Can Serra;267.7436307237893
104891173;41.3693174;2.1000151;Can Vidalet;269.5611387169405
104825905;41.3686215;2.1003452;Can Serra;225.47301596822405
105051918;41.3669648;2.1005172;Can Serra;202.091429935891
102533793;41.3691842;2.1028841;Can Serra;167.04188690374505
104719473;41.3694277;2.1030048;Can Serra;194.9274062833702
104891784;41.3690804;2.1018101;Can Serra;173.3191251078876
104564305;41.3684937;2.099732;Can Serra;266.90723606967566
106006217;41.3665646;2.1031837;Can Serra;129.8787542857777
104071052;41.3664126;2.0995884;Rambla Just Oliveras;272.84366165240317
103638612;41.3664199;2.0997617;Rambla Just Oliveras;272.77724724462195
105452416;41.3683593;2.0996154;Can Serra;271.6198180422251
105768602;41.3678908;2.1012729;Can Serra;124.52478631174985
106042623;41.3658064;2.1018165;Can Serra;222.29220492167303
105635431;41.3671584;2.1021403;Can Serra;76.77064373251858
104732162;41.369823;2.0986484;Can Vidalet;232.00040295196317
105486858;41.3667903;2.0996447;Can Serra;277.0257301392846
105486706;41.3661227;2.1037624;Can Serra;193.53674108407677
105914791;41.3690217;2.1039074;Can Serra;177.96169532995125
101694563;41.369509;2.0951896;Can Boixeres;447.21396061065644
105866544;41.4129071;2.1070291;Reina Elisenda;1861.7001903209846
105634933;41.4246102;2.0995662;Reina Elisenda;3297.4033547711424
105789782;41.4243373;2.1018768;Reina Elisenda;3179.3686557254623
106036448;41.4159503;2.0966147;Reina Elisenda;2673.2849682273463
105353767;41.4035632;2.1055348;Reina Elisenda;1247.1316936444198
104757350;41.4050338;2.1089137;Reina Elisenda;1094.1158198563037
104758012;41.4033057;2.1091778;Reina Elisenda;964.8118827764205
103042791;41.4117995;2.1059808;Reina Elisenda;1810.8019515914746
104188568;41.4111778;2.104953;Reina Elisenda;1810.8696934460868
104184243;41.4229219;2.0969059;Reina Elisenda;3256.7260130479654
104321025;41.4230427;2.0952628;Reina Elisenda;3347.47265211947
104606579;41.4229396;2.0955722;Reina Elisenda;3322.929931566955
104671235;41.4258231;2.0956298;Reina Elisenda;3583.7504560985412
104386853;41.4221914;2.095725;Reina Elisenda;3248.5537636075514
104291241;41.4220042;2.0962005;Reina Elisenda;3208.128580813012
2006580;41.4239158;2.0960003;Reina Elisenda;3390.5750160014095
105598414;41.412378;2.1063236;Reina Elisenda;1845.8157417397558
104136571;41.4123298;2.1030999;Reina Elisenda;2009.1155841507082
103839798;41.4106301;2.1046902;Reina Elisenda;1779.8347448299091
105372635;41.4117984;2.1042967;Reina Elisenda;1898.917159926873
105589936;41.4115998;2.1025566;Reina Elisenda;1980.5107724005331
105789530;41.4113795;2.1054177;Reina Elisenda;1803.162224681397
105166248;41.4243272;2.0874581;Reina Elisenda;3874.799960225244
103827186;41.4212883;2.118942;Penitents;1901.228418035182
105709722;41.4122075;2.1017032;Reina Elisenda;2078.637099040608
101631131;41.4219733;2.1169293;Penitents;2082.3869126486848
105364113;41.4136927;2.1114345;Reina Elisenda;1772.9311453488253
104590215;41.421528;2.0952557;Reina Elisenda;3214.042419044293
105599164;41.4156812;2.1094026;Reina Elisenda;2041.5420323002293
101072164;41.4301335;2.0953798;Vall d’Hebron | Sant Genís;3972.6295467297473
101240514;41.4207877;2.1173788;Penitents;2018.2817485828482
94920134;41.4163264;2.108042;Reina Elisenda;2153.615419587823
100562582;41.4233163;2.1174086;Penitents;2084.4172779339488
99815271;41.4233253;2.1169297;Penitents;2122.847950549203
100524689;41.4208116;2.1158362;Penitents;2145.7395308960376
103134097;41.4152587;2.0946051;Reina Elisenda;2741.866990206223
40485328;41.4148264;2.106042;Reina Elisenda;2086.211076132643
105087915;41.4158956;2.1104761;Reina Elisenda;2030.0942134292472
105551695;41.4110984;2.1004375;Reina Elisenda;2070.451382837496
105234168;41.4154822;2.1108438;Reina Elisenda;1976.331673046096
105125166;41.4162353;2.1117563;Reina Elisenda;2030.8416858607284
104063030;41.4129687;2.1107548;Reina Elisenda;1720.1858937816814
104605131;41.4128676;2.1102032;Reina Elisenda;1729.1011447337166
99821661;41.4090844;2.0997434;Reina Elisenda;1977.1720257860127
101228020;41.4160571;2.1053871;Reina Elisenda;2231.544624881226
103231800;41.4161086;2.1030012;Reina Elisenda;2344.5352329225916
105271383;41.416503;2.1060592;Reina Elisenda;2246.5715849553108
104980723;41.4153679;2.1045207;Reina Elisenda;2205.144318461272
94410044;41.4212435;2.1163325;Penitents;2113.6578585633383
105469522;41.4106347;2.1035979;Reina Elisenda;1842.985840015489
82008770;41.4138803;2.1100871;Reina Elisenda;1835.365220007756
85358282;41.4146305;2.10915;Reina Elisenda;1943.748583876779
102830490;41.4140613;2.1066705;Reina Elisenda;1986.3049892123101
102889522;41.4149969;2.1052036;Reina Elisenda;2139.4649517370676
104556449;41.4113143;2.1064679;Reina Elisenda;1743.2559569954133
103830648;41.4122992;2.1060233;Reina Elisenda;1853.295545467577
100176933;41.4262248;2.0967181;Reina Elisenda;3572.8568775795975
103946158;41.4378466;2.1625897;Valldaura;477.81257997627625
105898095;41.4345773;2.1606026;Valldaura;491.73291136812566
105583006;41.431562;2.1541118;Horta;558.6738056625461
105505173;41.4348054;2.1593569;Valldaura;411.2834267146962
105358611;41.4379097;2.1601267;Valldaura;271.8469936255438
102808883;41.4345666;2.1576519;Valldaura;387.1957826578525
105578726;41.4348471;2.1555313;Valldaura;368.1634052519787
105742167;41.4293646;2.1630705;Horta;233.09627978166972
102536807;41.4327758;2.1584693;Horta;375.8751056659061
105079918;41.436664;2.158441;Valldaura;198.0852211343197
105445162;41.4356398;2.1588384;Valldaura;309.5422373576096
105640897;41.434869;2.1572105;Valldaura;349.265166189958
104867797;41.4325747;2.1565912;Horta;446.72401357453174
103068435;41.43284;2.1576163;Horta;416.30296169813647
105744873;41.4316831;2.1552878;Horta;474.98605879472046
105306254;41.4335582;2.1595209;Horta;434.7364535762181
105231357;41.4330179;2.1536151;Mundet;519.445994874988
104954712;41.4386565;2.155067;Valldaura;167.70308359258968
105647746;41.438548;2.1588916;Valldaura;178.94143641754715
106030025;41.4355598;2.1611526;Valldaura;448.7779887016013
104978652;41.4342524;2.160344;Horta;506.7382970567419
104886059;41.43271;2.1626681;Horta;388.8200720138206
104898610;41.4342838;2.1589794;Valldaura;448.9750710594277
103038961;41.4361001;2.1579392;Valldaura;229.32006745209867
105539862;41.428337;2.1624647;Horta;234.1925614184227
105322779;41.4341858;2.1628721;Horta;543.1387097220629
103839806;41.4381446;2.1611543;Valldaura;357.8706149528808
105473183;41.4381359;2.1607683;Valldaura;325.5993421154903
105894153;41.4297777;2.1593859;Horta;78.31274355768986
105968649;41.4306675;2.163955;Horta;323.00902916033147
104027464;41.4375177;2.1604935;Valldaura;307.0839138399401
106041861;41.4369242;2.1597098;Valldaura;265.42586976711857
105015530;41.4358763;2.1595807;Valldaura;326.97001080797344
105970852;41.4350178;2.1542429;Valldaura;398.01675580302015
105799064;41.428937;2.1635341;Horta;281.7248263499898
105984960;41.4369139;2.1610221;Valldaura;367.01505148285
105928486;41.4321854;2.1569865;Horta;392.7425582899249
105334211;41.4302547;2.1632201;Horta;250.75941164983152
94378668;41.4376851;2.1594499;Valldaura;217.9739361884488
105492634;41.4288511;2.1644628;Vilapicina;357.8818741863296
105492160;41.4289935;2.1645918;Vilapicina;340.7442576609849
105492325;41.4289935;2.1645918;Vilapicina;340.7442576609849
104141255;41.429073;2.157884;Horta;214.47545973887483
105700587;41.4304834;2.1644797;Vilapicina;308.6751490545155
105597234;41.4368749;2.1568834;Valldaura;125.36857124015823
105829856;41.430812;2.1552962;Horta;437.66295660956143
105864443;41.4309382;2.1576067;Horta;265.49647002246
105890404;41.4307443;2.161798;Horta;170.50246921205158
104275171;41.4279485;2.1626297;Horta;273.53074295622156
104275110;41.4279485;2.1626297;Horta;273.53074295622156
104275168;41.4279485;2.1626297;Horta;273.53074295622156
105763304;41.4369508;2.1622903;Valldaura;467.340868047633
102407397;41.4290375;2.1628252;Horta;221.9350417916764
105373233;41.4247712;2.1586223;el Carmel;319.9651884132161
105532111;41.4313582;2.1613657;Horta;205.03721097564588
102447871;41.4277476;2.1631706;Horta;321.6877575920516
98398541;41.4277476;2.1631706;Horta;321.6877575920516
105302220;41.4333155;2.1548832;Valldaura;546.6828805357939
103151728;41.4316825;2.1603105;Horta;221.31412381180454
105582853;41.4308312;2.1589907;Horta;168.32057676162177
98725671;41.4277476;2.1631706;Horta;321.6877575920516
98398543;41.4277476;2.1631706;Horta;321.6877575920516
103657622;41.4277476;2.1631706;Horta;321.6877575920516
103949919;41.4277476;2.1631706;Horta;321.6877575920516
105150179;41.4321737;2.1555871;Horta;481.97892756733506
105376248;41.4233409;2.1549209;el Carmel;251.33040041863984
102842188;41.42235;2.1536945;El Coll | La Teixonera;370.26259787741054
103879397;41.4258208;2.1537784;el Carmel;101.5016167659728
105440186;41.4245034;2.1540793;el Carmel;142.5738561235122
98489180;41.4253242;2.1473899;Vall d’Hebron | Sant Genís;419.9029703939722
105974632;41.4166978;2.1703927;Guinardó | Hospital de Sant Pau;315.44400213422637
96716292;41.4230053;2.1484208;El Coll | La Teixonera;169.1709653842425
106020887;41.4177179;2.1693203;Guinardó | Hospital de Sant Pau;437.30285264057574
102952010;41.4193193;2.1597558;el Carmel;804.9933563441409
105586381;41.4180661;2.158794;Alfons X;868.2079054135031
105902156;41.4177905;2.1595477;Alfons X;804.6235922596283
105392328;41.4208412;2.1784994;Maragall;267.8999176523209
101395290;41.4236729;2.1487857;El Coll | La Teixonera;229.02722303034835
100255138;41.4196009;2.1591755;el Carmel;754.1711785755278
106025950;41.4218028;2.1633934;el Carmel;821.8555411682376
104486639;41.4204211;2.1598287;el Carmel;705.049872821374
104708110;41.420217;2.1602989;el Carmel;746.497518983789
98274604;41.421592;2.1546709;El Coll | La Teixonera;443.8570025964368
105479568;41.4220272;2.1643111;el Carmel;876.9839268084465
105130163;41.4195662;2.1794896;Maragall;430.31159796414335
104034531;41.4211956;2.1556621;el Carmel;493.09930305745326
105142830;41.4216355;2.1766712;Maragall;174.2909515265736
105634821;41.424143;2.1488782;El Coll | La Teixonera;279.05891701027963
102929319;41.4164882;2.1624306;Alfons X;550.9294488517834
102809622;41.4194431;2.1588347;el Carmel;757.081325952204
102102143;41.4187775;2.1608123;Alfons X;838.9376457993553
105540186;41.4270076;2.1382119;Vall d’Hebron | Sant Genís;420.1005428711966
98274631;41.419992;2.1543709;El Coll | La Teixonera;457.73458781081405
100513663;41.4212651;2.1559261;el Carmel;488.6041002318928
105505172;41.4278309;2.1555012;el Carmel;251.49213117476054
105269282;41.4229632;2.1552988;el Carmel;294.6408401180749
105526233;41.4267376;2.1546901;el Carmel;127.90751635804861
100799488;41.4251346;2.1356273;Vall d’Hebron | Sant Genís;566.3896081990528
103444873;41.4153928;2.1711293;Guinardó | Hospital de Sant Pau;257.5879822926921
105307243;41.4212651;2.1559261;el Carmel;488.6041002318928
105931141;41.4122639;2.170078;Alfons X;382.71321553332467
103733452;41.4258323;2.1388845;Vall d’Hebron | Sant Genís;310.82964973070676
95861937;41.4232628;2.1576524;el Carmel;343.9857792096896
105177276;41.4208764;2.1529344;El Coll | La Teixonera;310.96072790728203
87515631;41.425589;2.1480649;El Coll | La Teixonera;449.96905785931136
104087166;41.4235293;2.1557152;el Carmel;238.9263745377211
105375962;41.4161175;2.1627476;Alfons X;502.16672466324707
103094381;41.4234386;2.1537566;el Carmel;260.58691847603603
105969085;41.4192148;2.1615912;Alfons X;855.1826784570476
104375346;41.4193333;2.1608242;el Carmel;851.7438676363787
95567176;41.4214657;2.1556696;el Carmel;463.40987214046527
105642567;41.4230012;2.1772042;Maragall;19.96750813370622
102547837;41.4234048;2.1769057;Maragall;52.832343742632915
105844151;41.420095;2.1467953;El Coll | La Teixonera;275.9258416399327
103555305;41.4226039;2.1761179;Maragall;120.68141058228674
105783247;41.4216891;2.1538388;El Coll | La Teixonera;374.2544178260683
105075259;41.4199234;2.1559016;El Coll | La Teixonera;579.5981842625247
105046489;41.4195503;2.1558193;El Coll | La Teixonera;588.3307444894125
105923616;41.4195626;2.1584508;el Carmel;731.7207901506724
104672996;41.4226802;2.1463335;El Coll | La Teixonera;277.5173934938069
88830671;41.4288506;2.1324231;Vall d’Hebron | Sant Genís;941.4263602774047
94362647;41.4197303;2.1693561;Guinardó | Hospital de Sant Pau;566.0110566594458
104874249;41.4228649;2.154395;el Carmel;307.79498010158704
104736336;41.4205725;2.1552981;El Coll | La Teixonera;510.63996877701555
104325123;41.4162757;2.1624702;Alfons X;528.5731804001275
105406634;41.4229585;2.1503782;El Coll | La Teixonera;167.66704247895962
96362253;41.4229103;2.1511792;El Coll | La Teixonera;206.03967787231647
105854501;41.4240354;2.1585477;el Carmel;346.9680091881217
105579973;41.4230034;2.1513082;El Coll | La Teixonera;220.97609202739872
104531413;41.4245258;2.1586009;el Carmel;327.21255430182566
105924989;41.4223288;2.1511048;El Coll | La Teixonera;163.6830543678192
103340641;41.4242116;2.1580942;el Carmel;304.36478233138496
105919575;41.4282119;2.1291045;Vall d’Hebron | Sant Genís;1169.9402873059844
104431181;41.4232205;2.1510402;El Coll | La Teixonera;223.23904283221256
104071836;41.4262602;2.1391329;Vall d’Hebron | Sant Genís;311.1572779335332
104644241;41.4248343;2.1369664;Vall d’Hebron | Sant Genís;453.9998523685735
101940617;41.4243598;2.1402602;Vall d’Hebron | Sant Genís;188.84578561847619
105540144;41.4286703;2.1350299;Vall d’Hebron | Sant Genís;743.8626555580444
102850591;41.4235165;2.1562823;el Carmel;256.889426556674
102631551;41.4208473;2.1559433;el Carmel;534.63974784993
102775648;41.4217096;2.1556463;el Carmel;436.2986647363852
102684589;41.4230255;2.1536615;el Carmel;306.16161448911913
105505578;41.423384;2.1462737;El Coll | La Teixonera;321.6338249258848
105740843;41.4206021;2.1555921;El Coll | La Teixonera;533.8245077004437
104922731;41.4213219;2.1573997;el Carmel;517.50268085578
104632969;41.4193549;2.1622378;Alfons X;850.7087027796031
90775856;41.4221323;2.1552502;el Carmel;386.3145259726716
103044755;41.4251527;2.1397625;Vall d’Hebron | Sant Genís;221.78854628971848
105437666;41.4221887;2.1544854;el Carmel;381.32823501530976
101119042;41.4202319;2.145895;El Coll | La Teixonera;330.2352460602987
105938851;41.421536;2.1583324;el Carmel;532.6047569034448
105932245;41.422539;2.1583563;el Carmel;443.34769259977054
105951266;41.4229165;2.1591933;el Carmel;463.05774836911655
105935104;41.4234031;2.15801;el Carmel;353.3079919076622
105932723;41.4234087;2.1567648;el Carmel;286.7816812813338
105398822;41.4205097;2.156565;el Carmel;581.4826703586041
105410552;41.4221634;2.1459148;El Coll | La Teixonera;293.62078955529694
40399376;41.4136295;2.161855;Alfons X;349.26427055859324
104354365;41.4211417;2.1745817;Maragall;320.9937833384237
103681813;41.4190697;2.1532993;El Coll | La Teixonera;436.9205562298304
103959774;41.4203918;2.170647;Guinardó | Hospital de Sant Pau;558.5048246683697
104650009;41.4217727;2.1536749;El Coll | La Teixonera;360.76491641825027
101940429;41.4223207;2.1538733;el Carmel;375.7203463250585
105718772;41.4240116;2.1472402;El Coll | La Teixonera;315.99923347419036
103185046;41.4233889;2.1523418;El Coll | La Teixonera;314.7188128702174
104650287;41.4164022;2.1708209;Guinardó | Hospital de Sant Pau;274.38662624217983
105772274;41.4135185;2.1644651;Alfons X;179.88112775655793
105051566;41.4221297;2.1738139;Maragall;318.638615325554
104950482;41.4203059;2.145288;El Coll | La Teixonera;372.17138051145395
105628375;41.4233036;2.150397;El Coll | La Teixonera;202.31606249993814
99607636;41.4266696;2.1341796;Vall d’Hebron | Sant Genís;714.0373102869343
105579193;41.42644;2.1566578;el Carmel;169.75971051806647
96362233;41.4204119;2.1473769;El Coll | La Teixonera;216.0120475796325
105581076;41.4256969;2.1549622;el Carmel;10.357230904127453
106035627;41.4211722;2.1563859;el Carmel;506.44138808528027
102808333;41.4098071;2.1711743;Sant Pau | Dos de Maig;414.95425266939674
105580230;41.4234045;2.148379;El Coll | La Teixonera;210.77419216759756
105276644;41.4115592;2.1626571;Alfons X;245.65057522651992
105532616;41.415247;2.1638589;Alfons X;375.56028605232206
105895109;41.423955;2.1762217;Maragall;121.50548423095758
105534735;41.4214889;2.1580792;el Carmel;526.2397076688557
102840183;41.4211279;2.1727069;Maragall;449.5166575367356
104631519;41.4246538;2.1571929;el Carmel;214.55716895878814
106008169;41.4229847;2.1533189;el Carmel;321.52439216457947
91718913;41.4259405;2.1399322;Vall d’Hebron | Sant Genís;235.503178964995
105164920;41.4235177;2.1394671;Vall d’Hebron | Sant Genís;289.7805945660866
102990453;41.4236292;2.1381554;Vall d’Hebron | Sant Genís;382.1166549604843
105886869;41.4226538;2.1482369;El Coll | La Teixonera;145.27954188983256
105578733;41.4212306;2.146722;El Coll | La Teixonera;225.7256285203567
105932732;41.4241227;2.1543031;el Carmel;173.35149035290976
104843037;41.421314;2.1444732;El Coll | La Teixonera;410.46756261795645
105491245;41.4240477;2.1538423;el Carmel;196.3692803687692
103813498;41.4201113;2.1567299;el Carmel;627.7256947944119
105606382;41.4246149;2.158451;el Carmel;311.9644878045578
105374364;41.4221761;2.1454312;El Coll | La Teixonera;333.62997970118795
104868935;41.4263138;2.1585415;el Carmel;309.7650328142621
93272987;41.4246917;2.1509981;el Carmel;346.15900413323453
106003722;41.4232035;2.1536016;el Carmel;289.6803487486188
105550488;41.4208478;2.1481236;El Coll | La Teixonera;137.0927003538504
105883108;41.4150811;2.1776475;Camp de l'Arpa;284.7536817398334
102893254;41.422228;2.1524584;El Coll | La Teixonera;266.49742855223985
99378937;41.4190776;2.162891;Alfons X;805.0915659661092
105937489;41.4198156;2.1563485;El Coll | La Teixonera;618.8151065080707
104773726;41.4293052;2.1294517;Vall d’Hebron | Sant Genís;1186.9350100340396
101068229;41.4220757;2.15561;el Carmel;395.60081739659483
1885358;41.4221196;2.1565447;el Carmel;409.0557780998525
105748297;41.4194862;2.1744746;Guinardó | Hospital de Sant Pau;380.3210213217369
105414796;41.4232613;2.1512137;El Coll | La Teixonera;236.0288155544531
106035557;41.4226565;2.1611515;el Carmel;612.5354941436275
104912403;41.4229876;2.1578137;el Carmel;376.04401464439593
103991602;41.427086;2.1335983;Vall d’Hebron | Sant Genís;774.0438547486734
94047243;41.4287375;2.1316057;Vall d’Hebron | Sant Genís;997.019903279418
105822867;41.4243235;2.1738999;Maragall;231.3263176453196
105492339;41.4218403;2.1510362;El Coll | La Teixonera;141.42357928436704
104863285;41.4261936;2.1322495;Vall d’Hebron | Sant Genís;860.0503705013754
102659353;41.4224328;2.1590886;el Carmel;493.2077586398325
105784969;41.4217144;2.1530342;El Coll | La Teixonera;307.0417877790586
83192063;41.4183063;2.1575694;El Coll | La Teixonera;780.5373739807586
96188809;41.4223121;2.1547191;el Carmel;366.1166616796088
105105570;41.4216794;2.1528377;El Coll | La Teixonera;290.5594457921049
103036334;41.4233759;2.151671;El Coll | La Teixonera;271.483303743283
105991242;41.4251136;2.1568632;el Carmel;168.31226871505714
105531036;41.4193565;2.1587569;el Carmel;763.0550246752189
103391224;41.4210687;2.1467168;El Coll | La Teixonera;230.5866641859267
104943211;41.4268028;2.1522282;el Carmel;264.1982235010514
105928935;41.424698;2.1582413;el Carmel;292.31855557232757
106039750;41.4259051;2.1580623;el Carmel;261.65141001131207
104496959;41.4224927;2.1495016;El Coll | La Teixonera;93.55534069649839
103272140;41.4292925;2.1425429;Montbau;169.19764509524023
103816081;41.4190061;2.1544903;El Coll | La Teixonera;520.0625246131318
105496634;41.4276134;2.1382153;Vall d’Hebron | Sant Genís;460.5625312760624
105374571;41.4232372;2.1729304;Maragall;358.89500484284207
105975632;41.4080494;2.1696318;Alfons X;566.9993280731089
105375815;41.4198881;2.1452575;El Coll | La Teixonera;395.39016784135674
104261480;41.4257072;2.1723377;Maragall;356.340099067649
105929594;41.4242786;2.1525323;el Carmel;250.541348448866
105409269;41.4245517;2.1534816;el Carmel;169.94218242116423
93863639;41.4215577;2.1625806;el Carmel;779.7201413605352
105229453;41.4187502;2.1792024;Camp de l'Arpa;476.0966321319622
103718473;41.4248951;2.1575567;el Carmel;231.05482794779434
104609558;41.4210552;2.1759112;Maragall;259.5067620805279
105483602;41.4239725;2.1494371;El Coll | La Teixonera;257.25178603631366
105871936;41.4186265;2.1575358;El Coll | La Teixonera;761.7002746530309
105420416;41.419616;2.1614671;el Carmel;859.2564770713929
104861788;41.4198428;2.1596098;el Carmel;748.7269311367078
82801912;41.4214359;2.15666;el Carmel;484.2597053388367
105060113;41.4203848;2.1568111;el Carmel;599.9677312366318
101380202;41.422972;2.1611501;el Carmel;594.446186927815
105964880;41.421922;2.1552132;el Carmel;409.4539221765394
104277646;41.4230493;2.1733108;Maragall;341.71954403813487
96601451;41.4219599;2.1715444;Maragall;505.6227191765189
105573177;41.423721;2.1421441;Vall d’Hebron | Sant Genís;134.03488322324395
105632767;41.4212419;2.1425538;Vall d’Hebron | Sant Genís;407.909842244396
104303352;41.4227907;2.1756494;Maragall;150.31252097335246
105970140;41.4220259;2.1680946;Maragall;778.0498441989791
105767520;41.4102623;2.1664384;Alfons X;218.58257187180396
105557607;41.427573;2.1350459;Vall d’Hebron | Sant Genís;681.7838384899642
102548552;41.4227589;2.1489943;El Coll | La Teixonera;126.19336956281244
105823583;41.4213418;2.1635291;el Carmel;858.7344544039172
101858637;41.4202646;2.1602286;el Carmel;738.7474080542767
103703228;41.4170158;2.1610765;Alfons X;659.6123532004494
105829076;41.4256589;2.1417497;Vall d’Hebron | Sant Genís;98.9425643587078
105043241;41.4197412;2.1566669;El Coll | La Teixonera;646.6689879171457
102809687;41.4204537;2.1606372;el Carmel;743.335247010198
93775593;41.4206291;2.1522019;El Coll | La Teixonera;263.4175503926921
100281532;41.4164327;2.1578898;Alfons X;798.0529943530449
101856398;41.4193302;2.1578292;el Carmel;736.9337225985421
105919012;41.4125084;2.1643676;Alfons X;105.36958242612315
85109045;41.4238433;2.1527715;el Carmel;267.63689165806244
104398404;41.4275629;2.1419908;Vall d’Hebron | Sant Genís;296.273127065204
105886617;41.4131676;2.1689596;Alfons X;312.1311910984677
104667759;41.4228702;2.1763274;Maragall;93.25420830772134
105272128;41.4343995;2.142734;Mundet;488.9087495742353
103115333;41.4084745;2.1712156;Sant Pau | Dos de Maig;470.8599444788063
105505724;41.4071034;2.1702844;Sagrada Família;454.64431880762777
101070092;41.4238093;2.1464032;El Coll | La Teixonera;343.9870098951265
105943917;41.4290586;2.134502;Vall d’Hebron | Sant Genís;804.6582268385598
105483944;41.4254681;2.1744797;Maragall;176.12728581698903
103693793;41.4220872;2.1488479;El Coll | La Teixonera;64.27767995659602
102122083;41.4259359;2.1737996;Maragall;247.5249025260544
104674082;41.4269941;2.1719263;Virrei Amat;386.4123544683336
104496691;41.4173947;2.1695964;Guinardó | Hospital de Sant Pau;402.00770046654947
102682249;41.4232552;2.1575758;el Carmel;340.4736057222433
102819320;41.4232552;2.1575758;el Carmel;340.4736057222433
105841612;41.4290862;2.1458603;Montbau;121.96712642208871
104674145;41.4179008;2.1727247;Guinardó | Hospital de Sant Pau;232.03229788058684
102030529;41.4217941;2.1714716;Maragall;516.4071601422324
105958007;41.4290967;2.156807;Horta;300.5709915611723
106019249;41.4169736;2.1796405;Camp de l'Arpa;278.7858291569663
96540289;41.4129701;2.1620848;Alfons X;301.86780271418354
105061048;41.4262441;2.1533299;el Carmel;153.5519457310009
105531023;41.4203469;2.1602625;el Carmel;733.1413881348932
105865416;41.4233936;2.1542732;el Carmel;252.04325810344235
105877759;41.4229734;2.1535173;el Carmel;315.9748074430518
106034703;41.4227673;2.1551887;el Carmel;315.6068493907994
105461840;41.4218048;2.156662;el Carmel;445.31343424988074
106013614;41.4197632;2.1552213;El Coll | La Teixonera;533.0613837930472
105846975;41.4222662;2.1561419;el Carmel;383.65630271890865
105843445;41.4240468;2.1551124;el Carmel;173.39427801700987
105839614;41.4234254;2.1570203;el Carmel;297.0707773143468
105851533;41.4230428;2.1536849;el Carmel;303.67441812842713
105932111;41.4211583;2.1573927;el Carmel;534.0241754199786
105262234;41.4227673;2.1551887;el Carmel;315.6068493907994
105867767;41.4214493;2.1556022;el Carmel;464.52935234256944
105490311;41.4200936;2.1484469;El Coll | La Teixonera;189.7330311932708
105266234;41.4217799;2.1540099;El Coll | La Teixonera;388.7805272711621
105922282;41.4210493;2.1382214;Penitents;459.3736747002843
105509631;41.4196849;2.1749363;Guinardó | Hospital de Sant Pau;407.3413962486403
105491856;41.4185576;2.1748001;Guinardó | Hospital de Sant Pau;282.3148775208463
105385514;41.4179349;2.1647975;Alfons X;650.6350339894082
105494152;41.4187078;2.1733779;Guinardó | Hospital de Sant Pau;298.128016043463
105367086;41.4145137;2.1633819;Alfons X;321.4615019864217
105330333;41.4189566;2.1711715;Guinardó | Hospital de Sant Pau;401.6185592741667
105508260;41.4184068;2.1740538;Guinardó | Hospital de Sant Pau;258.9687283200888
98217780;41.4206717;2.1791324;Maragall;306.8258542388649
105909020;41.4191694;2.1696631;Guinardó | Hospital de Sant Pau;504.0686599495758
105721942;41.4192907;2.1670762;Guinardó | Hospital de Sant Pau;685.4204295008333
104891827;41.4126595;2.1679805;Alfons X;216.01506489779115
